School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Gold Coast Christian College,Reedy Creek,17,17,--,4,4,14,--,0,100%,100%,17,4,4,1,--,2,--,--,--,1,,,,,,,,,,,,,,,,,14,14,2,2,1,--,1,--,--,--,--,3,3,2,2,--,--,1,--,--,--,1,3,3,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Good Counsel College,Innisfail,94,88,1,57,11,53,--,4,95%,96%,88,56,11,39,39,21,5,--,--,--,,,,,,,,,,,1,1,--,1,--,--,53,52,23,4,11,7,9,3,--,--,--,40,36,33,7,28,32,12,2,--,--,--,8,16,18,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Good Shepherd Catholic College,Mount Isa,52,52,--,40,6,19,--,0,100%,89%,52,40,6,26,29,2,2,--,--,3,,,,,,,,,,,,,,,,,19,19,12,1,11,3,1,--,--,--,1,33,33,28,5,15,26,1,2,--,--,2,3,5,8,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Good Shepherd Christian School,Albany Creek,1,--,--,1,--,--,--,0,100%,--,,,,,,,,,,,1,1,--,--,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Good Shepherd Lutheran College,Noosaville,60,58,--,25,8,59,--,0,98%,98%,58,24,8,--,13,10,1,1,3,1,2,1,--,--,1,--,--,--,--,--,,,,,,,59,57,24,8,--,14,9,1,1,3,1,1,1,1,--,--,--,1,--,--,--,--,13,21,13,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Goodna Special School,Goodna,10,--,10,7,2,--,--,0,70%,--,,,,,,,,,,,,,,,,,,,,,10,7,2,7,2,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goondiwindi State High School,Goondiwindi,84,82,1,52,10,41,--,0,98%,90%,82,52,10,9,51,3,--,1,2,1,,,,,,,,,,,,,,,,,41,40,17,1,--,16,3,--,--,2,--,42,42,35,9,9,35,--,--,1,--,1,4,8,17,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordonvale State High School,Gordonvale,136,131,3,89,27,43,--,0,100%,86%,131,84,26,33,61,10,1,--,--,2,2,2,--,--,2,--,--,--,--,--,3,3,1,3,1,--,43,43,11,4,3,6,2,--,--,--,--,90,88,75,22,30,57,8,1,--,--,2,2,9,12,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Grace Lutheran College,Rothwell,278,268,--,136,31,200,--,0,99%,97%,268,128,29,71,88,67,--,9,10,10,10,8,2,5,5,1,--,--,--,--,,,,,,,200,197,60,6,25,30,31,--,6,10,6,78,71,76,25,51,63,37,--,3,--,4,49,65,48,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Groves Christian College,Kingston,83,75,6,41,9,39,--,1,94%,88%,75,38,9,6,30,7,--,--,2,1,,,,,,,,,,,6,3,--,--,3,--,39,38,9,3,--,7,1,--,--,--,--,38,37,29,6,6,23,6,--,--,2,1,2,7,6,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Gympie Flexible Learning Centre,Gympie,26,2,--,10,--,--,--,16,38%,--,2,2,--,1,1,1,--,--,--,--,24,8,--,6,4,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gympie State High School,Gympie,167,149,4,133,32,46,--,0,98%,98%,149,118,28,83,74,33,7,1,2,2,14,13,4,5,7,1,1,--,--,--,4,2,--,1,1,--,46,45,27,1,18,11,6,3,--,2,--,117,104,104,31,70,70,28,5,1,--,2,6,17,20,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Harristown State High School,Toowoomba,243,232,3,161,41,94,--,1,99%,86%,232,153,39,110,82,34,--,--,6,2,8,6,2,4,2,--,--,--,--,--,3,2,--,2,1,--,94,91,29,11,11,8,9,--,--,6,--,146,141,130,30,103,76,25,--,--,--,2,12,17,29,22,14,,,,,,,,,,,,,,,,,,,,,,,,,,
Heatley Secondary College,Heatley,69,56,11,49,6,13,--,0,91%,100%,56,42,6,20,32,2,--,--,--,2,2,2,--,1,1,--,--,--,--,--,11,5,--,--,5,--,13,13,7,1,6,3,--,--,--,--,--,45,43,37,5,15,30,2,--,--,--,2,1,2,6,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Heights College,North Rockhampton,56,51,1,27,6,34,--,1,98%,86%,51,23,4,2,8,11,--,--,3,--,4,3,2,--,1,--,--,--,--,--,1,1,--,--,1,--,34,34,11,--,--,4,8,--,--,3,--,21,17,15,6,2,5,3,--,--,--,--,8,13,11,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Helensvale State High School,Helensvale,388,385,2,290,91,139,--,0,100%,97%,385,287,91,40,223,150,14,39,46,46,1,1,--,--,1,--,--,--,--,--,2,2,--,2,--,--,139,139,42,1,--,30,8,5,--,42,--,247,246,246,90,40,194,142,9,39,4,46,25,32,62,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Hemmant Flexible Learning Centre,Hemmant,12,1,--,7,1,--,--,5,58%,--,1,1,--,1,1,--,--,--,--,--,11,6,1,1,4,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hervey Bay Special School,Hervey Bay,20,--,19,1,1,--,--,1,5%,--,,,,,,,,,,,,,,,,,,,,,19,1,1,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hervey Bay State High School,Pialba,118,115,--,113,12,52,--,0,100%,97%,115,110,11,106,69,3,--,--,--,--,3,3,1,3,2,--,--,--,--,--,,,,,,,52,52,47,1,45,12,--,--,--,--,--,66,63,66,11,64,59,3,--,--,--,--,11,12,15,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillbrook Anglican School,Enoggera,117,112,--,2,--,115,--,2,96%,97%,112,2,--,1,1,--,--,--,3,--,,,,,,,,,,,,,,,,,115,112,2,--,1,1,--,--,--,3,--,,,,,,,,,,,,33,38,32,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillcrest Christian College,Reedy Creek,80,73,--,24,13,63,--,4,93%,96%,73,23,13,1,4,11,1,6,9,7,7,1,--,--,--,--,--,1,--,2,,,,,,,63,61,14,8,--,2,7,1,3,8,4,17,12,10,5,1,2,4,--,4,1,5,16,22,14,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Hills International College,Jimboomba,30,29,--,19,4,21,--,0,100%,89%,29,18,4,--,9,3,1,5,--,9,1,1,--,--,1,--,--,--,--,--,,,,,,,21,21,11,1,--,6,--,1,3,--,5,9,8,8,3,--,4,3,--,2,--,4,3,6,10,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Holland Park State High School,Holland Park,97,91,--,22,9,47,--,2,96%,100%,91,20,9,8,7,3,--,--,4,--,6,2,--,1,1,--,--,--,--,--,,,,,,,47,45,1,--,1,--,--,--,--,4,--,50,46,21,9,8,8,3,--,--,--,--,11,14,15,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Holy Spirit College,North Mackay,133,125,1,66,10,84,--,0,97%,96%,125,62,10,28,21,56,--,--,--,10,7,3,--,--,2,2,--,--,--,--,1,1,--,--,--,1,84,78,17,1,--,7,10,--,--,--,5,48,47,48,9,28,16,48,--,--,--,5,16,21,36,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Home Hill State High School,Home Hill,41,38,3,26,--,20,--,0,100%,95%,38,23,--,13,15,--,--,--,--,--,,,,,,,,,,,3,3,--,1,3,--,20,20,10,--,8,4,--,--,--,--,--,18,18,13,--,5,11,--,--,--,--,--,4,6,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Horizons College,Caboolture,32,19,1,27,2,--,--,4,84%,100%,19,19,2,10,18,6,--,1,--,2,12,8,--,2,8,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hughenden State School,Hughenden,10,10,--,7,3,5,--,0,100%,100%,10,7,3,2,2,1,--,--,--,--,,,,,,,,,,,,,,,,,5,5,4,1,2,1,1,--,--,--,--,5,5,3,2,--,1,--,--,--,--,--,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymba Yumba Community Hub,Springfield,9,7,--,3,2,5,--,1,78%,100%,7,3,2,1,--,--,--,--,--,--,,,,,,,,,,,,,,,,,5,4,2,2,--,--,--,--,--,--,--,4,3,1,--,1,--,--,--,--,--,--,0,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ignatius Park College,Cranbrook,177,158,--,60,9,111,--,2,96%,100%,158,48,8,42,16,2,--,--,--,--,19,12,1,12,--,--,--,--,--,--,,,,,,,111,106,3,2,1,--,--,--,--,--,--,66,52,57,7,53,16,2,--,--,--,--,18,26,29,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Immanuel Lutheran College,Buderim,64,63,--,21,4,57,--,0,100%,100%,63,20,4,2,14,4,3,--,--,1,1,1,--,1,1,--,--,--,--,--,,,,,,,57,57,14,2,--,9,3,2,--,--,--,7,6,7,2,3,6,1,1,--,--,1,12,23,15,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Inala Flexible Learning Centre,Inala,3,--,--,2,--,--,--,1,67%,--,,,,,,,,,,,3,2,--,--,1,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indooroopilly State High School,Indooroopilly,193,181,1,70,19,146,11,1,97%,100%,181,65,17,33,25,24,--,3,10,12,11,5,2,2,2,1,--,--,--,1,,,,,,,146,143,36,7,20,7,14,--,2,10,7,34,30,32,12,13,20,11,--,1,--,6,41,50,32,22,1,11,8,2,--,2,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,0,1,3,7
Ingham State High School,Ingham,63,61,2,60,10,25,--,0,97%,94%,61,60,10,27,60,21,--,4,4,6,,,,,,,,,,,,,,,,,25,25,24,2,10,24,6,--,1,4,1,36,36,36,8,17,36,15,--,3,--,5,1,10,2,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Innisfail State College,Innisfail,110,108,1,97,12,42,--,0,99%,100%,108,96,12,4,93,13,--,--,--,--,1,1,--,--,1,--,--,--,--,--,,,,,,,42,42,34,2,1,32,2,--,--,--,--,67,66,63,10,3,62,11,--,--,--,--,6,9,8,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Iona College,Lindum,197,195,--,85,4,162,--,1,99%,98%,195,84,4,2,18,70,--,21,1,21,2,1,--,--,--,1,--,--,--,--,,,,,,,162,162,51,--,--,6,37,--,19,1,19,35,33,34,4,2,12,34,--,2,--,2,38,41,53,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich Girls' Grammar School,East Ipswich,88,85,--,35,15,70,--,0,99%,100%,85,33,14,9,7,11,1,15,1,16,3,2,1,--,1,1,--,--,--,--,,,,,,,70,69,18,6,5,--,7,--,4,1,4,18,16,17,9,4,8,5,1,11,--,12,19,30,18,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich Grammar School,Ipswich,113,113,--,60,7,77,--,0,100%,98%,113,60,7,2,32,38,8,17,3,17,,,,,,,,,,,,,,,,,77,77,24,1,--,5,14,4,9,3,9,36,36,36,6,2,27,24,4,8,--,8,20,29,24,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich Special School,Ipswich,16,--,15,5,5,--,--,0,31%,--,,,,,,,,,,,1,1,1,1,--,--,--,--,--,--,15,4,4,3,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich State High School,Brassall,220,220,--,220,30,59,--,0,100%,91%,220,220,30,204,214,27,--,1,2,2,,,,,,,,,,,,,,,,,59,59,59,4,54,58,4,--,--,2,--,161,161,161,26,150,156,23,--,1,--,2,7,11,10,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Isis District State High School,Childers,69,64,3,49,12,25,--,1,97%,95%,64,46,10,26,31,5,--,--,--,--,2,1,--,--,1,--,--,--,--,--,3,2,2,--,2,--,25,25,13,5,9,5,2,--,--,--,--,41,39,34,5,17,27,3,--,--,--,--,5,11,6,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Islamic College of Brisbane,Karawatha,47,41,--,1,--,46,--,1,87%,93%,41,1,--,--,--,--,--,1,3,1,,,,,,,,,,,,,,,,,46,41,1,--,--,--,--,--,1,3,1,,,,,,,,,,,,5,7,16,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Jabiru Community College,Bracken Ridge,21,--,--,9,1,--,--,12,43%,--,,,,,,,,,,,21,9,1,7,3,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Nash State High School,Gympie,188,185,3,132,20,75,--,0,100%,97%,185,129,20,66,116,16,1,--,2,--,,,,,,,,,,,3,3,--,3,3,--,75,75,25,6,7,16,6,1,--,2,--,110,110,104,14,59,100,10,--,--,--,--,10,24,21,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,
John Paul College,Daisy Hill,161,154,--,70,17,111,--,1,97%,96%,154,68,16,2,18,63,40,21,4,21,7,2,1,--,1,1,--,--,--,--,,,,,,,111,107,22,6,--,2,20,11,3,4,3,50,47,48,11,2,17,44,29,18,--,18,31,34,27,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilee Christian College (Atherton),Atherton,9,2,4,9,3,--,--,0,100%,100%,2,2,1,--,--,2,--,--,--,1,3,3,1,--,2,2,--,--,--,1,4,4,1,--,4,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kairos Community College,Deception Bay,11,10,--,5,1,--,--,1,91%,100%,10,5,1,1,2,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kawana Waters State College,Bokarina,125,125,--,125,19,36,--,0,100%,100%,125,125,19,48,125,17,--,1,1,2,,,,,,,,,,,,,,,,,36,36,36,3,6,36,1,--,--,1,--,89,89,89,16,42,89,16,--,1,--,2,8,12,12,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kedron State High School,Wooloowin,219,210,--,103,27,155,--,2,99%,96%,210,96,26,36,63,29,--,--,3,1,9,7,1,5,1,--,--,--,--,--,,,,,,,155,154,49,14,22,20,12,--,--,3,--,64,56,54,13,19,44,17,--,--,--,1,34,41,36,33,11,,,,,,,,,,,,,,,,,,,,,,,,,,
Keebra Park State High School,Southport,92,92,--,90,23,18,--,0,100%,93%,92,90,23,75,84,26,--,13,2,13,,,,,,,,,,,,,,,,,18,18,17,5,6,14,5,--,--,1,--,74,74,73,18,69,70,21,--,13,1,13,1,1,6,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelvin Grove State College,Kelvin Grove,222,214,--,109,34,154,--,6,97%,94%,214,108,34,14,51,62,6,2,21,6,8,1,--,1,--,--,--,--,--,--,,,,,,,154,153,52,20,1,11,36,6,--,21,1,68,61,57,14,14,40,26,--,2,--,5,43,52,33,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenmore State High School,Kenmore,278,275,--,272,17,239,--,0,100%,98%,275,269,17,266,60,30,2,1,16,3,3,3,--,3,1,--,--,--,--,--,,,,,,,239,239,233,10,230,28,22,1,1,16,1,39,36,39,7,39,33,8,1,--,--,2,64,69,65,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepnock State High School,Bundaberg,189,178,1,154,28,56,--,3,98%,98%,178,146,25,46,124,27,--,--,2,--,10,7,3,1,7,--,--,--,--,--,1,1,--,1,--,--,56,55,28,4,3,23,3,--,--,2,--,132,123,125,24,44,108,24,--,--,--,--,7,18,17,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Kilcoy State High School,Kilcoy,71,69,1,65,12,25,--,0,99%,100%,69,64,12,50,42,7,--,--,--,--,1,1,--,1,--,--,--,--,--,--,,,,,,,25,25,22,2,19,8,1,--,--,--,--,45,44,43,10,32,34,6,--,--,--,--,4,8,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimberley College,Carbrook,143,134,--,41,11,73,--,9,94%,97%,134,41,11,11,21,15,1,--,2,--,,,,,,,,,,,,,,,,,73,73,6,2,2,2,3,1,--,2,--,70,61,35,9,9,19,12,--,--,--,--,17,30,19,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
King's Christian College,Reedy Creek,124,104,--,91,28,70,--,9,90%,100%,104,83,22,3,12,80,--,7,14,7,20,8,6,2,2,4,--,1,--,1,,,,,,,70,67,47,6,--,3,47,--,2,13,2,54,37,44,22,5,11,37,--,6,1,6,13,22,29,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingaroy State High School,Kingaroy,150,144,5,99,16,57,--,1,97%,96%,144,97,16,67,75,5,--,--,--,--,,,,,,,,,,,5,2,--,1,1,--,57,57,21,2,15,6,--,--,--,--,--,88,87,76,14,52,69,5,--,--,--,--,11,14,22,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingston College,Kingston,108,105,3,107,19,33,--,0,100%,100%,105,104,17,103,66,19,--,--,2,1,,,,,,,,,,,3,3,2,2,2,--,33,33,32,--,32,9,2,--,--,2,--,72,72,72,17,71,57,17,--,--,--,1,3,4,14,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingston Learning Centre,Kingston,81,5,--,45,4,--,--,36,56%,88%,5,5,1,4,4,3,--,--,--,--,76,40,3,25,18,3,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirwan State High School,Kirwan,354,347,7,234,26,131,--,0,99%,96%,347,230,26,114,213,156,--,30,6,40,,,,,,,,,,,7,4,--,2,3,--,131,131,14,4,8,1,4,--,--,6,1,216,216,216,22,106,212,152,--,30,--,39,16,43,38,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuraby Special School,Kuraby,9,--,9,5,--,--,--,0,56%,--,,,,,,,,,,,,,,,,,,,,,9,5,--,5,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuranda District State College,Myola,8,8,--,7,1,1,--,0,100%,--,8,7,1,--,7,4,--,--,--,--,,,,,,,,,,,,,,,,,1,1,1,--,--,1,--,--,--,--,--,7,7,6,1,--,6,4,--,--,--,--,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Laidley State High School,Laidley,101,91,8,83,6,25,--,1,95%,92%,91,78,6,33,57,37,--,--,1,--,2,1,--,--,1,--,--,--,--,--,8,4,--,2,3,--,25,25,15,--,10,4,5,--,--,1,--,68,66,64,6,23,54,32,--,--,--,--,3,5,9,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Lighthouse Christian School,Norman Gardens,18,13,1,7,--,13,--,1,83%,100%,13,5,--,--,4,1,--,--,1,--,4,2,--,--,2,--,--,--,--,--,,,,,,,13,12,4,--,--,4,--,--,--,1,--,4,1,3,--,--,2,1,--,--,--,--,0,4,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Livingstone Christian College,Ormeau,53,52,--,26,5,31,--,0,100%,100%,52,25,4,6,11,14,--,--,--,--,1,1,1,--,--,1,--,--,--,--,,,,,,,31,31,7,--,1,3,4,--,--,--,--,22,21,19,5,5,8,11,--,--,--,--,1,10,11,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lockyer District State High School,Gatton,180,176,4,104,29,55,--,0,98%,94%,176,103,29,71,74,18,--,--,9,1,,,,,,,,,,,4,1,--,1,1,--,55,55,19,2,16,7,1,--,--,7,--,121,121,84,27,55,67,17,--,--,2,1,10,18,18,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan City Special School,Logan Central,12,--,12,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loganlea State High School,Loganlea,80,78,2,80,19,17,--,0,100%,100%,78,78,19,54,74,9,--,--,1,--,,,,,,,,,,,2,2,--,2,--,--,17,17,17,4,12,15,3,--,--,1,--,61,61,61,15,42,59,6,--,--,--,--,0,3,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Longreach State High School,Longreach,34,34,--,34,11,8,--,0,100%,80%,34,34,11,17,30,3,--,--,--,--,,,,,,,,,,,,,,,,,8,8,8,2,1,7,1,--,--,--,--,26,26,26,9,16,23,2,--,--,--,--,5,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Loreto College Coorparoo,Coorparoo,138,134,--,10,2,125,--,3,98%,99%,134,9,2,2,2,5,--,--,1,--,4,1,--,1,--,--,--,--,--,--,,,,,,,125,125,4,--,2,1,1,--,--,1,--,13,9,6,2,1,1,4,--,--,--,--,26,54,31,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lourdes Hill College,Hawthorne,195,190,--,29,7,158,--,3,97%,97%,190,29,7,1,15,20,--,--,3,--,,,,,,,,,,,,,,,,,158,156,9,1,1,6,3,--,--,3,--,37,34,20,6,--,9,17,--,--,--,--,29,59,50,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lowood State High School,Lowood,96,96,--,96,20,24,--,0,100%,100%,96,96,20,34,94,46,--,--,--,3,,,,,,,,,,,,,,,,,24,24,24,2,1,23,7,--,--,--,--,72,72,72,18,33,71,39,--,--,--,3,2,12,7,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lutheran Ormeau Rivers District School (Lords),Ormeau,23,22,--,12,3,12,--,0,100%,94%,22,11,2,1,4,6,2,--,--,--,1,1,1,--,--,--,--,--,--,--,,,,,,,12,12,2,1,1,--,1,--,--,--,--,11,10,10,2,--,4,5,2,--,--,--,1,2,6,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabel Park State High School,Slacks Creek,74,73,--,73,21,23,--,0,100%,86%,73,72,21,30,72,27,--,--,--,--,1,1,--,--,1,--,--,--,--,--,,,,,,,23,22,22,9,6,22,6,--,--,--,--,51,51,51,12,24,51,21,--,--,--,--,0,5,5,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,
MacGregor State High School,Macgregor,245,243,2,116,18,97,--,0,100%,91%,243,114,17,29,86,14,--,2,19,2,,,,,,,,,,,2,2,1,2,2,--,97,97,26,1,1,24,1,--,--,17,--,146,146,88,16,28,62,13,--,2,2,2,20,40,22,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay Christian College,North Mackay,63,48,--,22,4,38,--,5,86%,87%,48,16,3,12,2,2,--,--,--,--,15,6,1,5,--,--,--,--,--,--,,,,,,,38,31,8,3,5,--,2,--,--,--,--,25,17,14,1,12,2,--,--,--,--,--,5,5,13,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay District Special School,Mackay,8,--,8,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay North State High School,North Mackay,243,229,3,123,13,124,--,0,98%,90%,229,115,12,66,105,16,--,--,--,--,11,6,1,1,6,--,--,--,--,--,3,2,--,2,--,--,124,118,24,1,14,20,2,--,--,--,--,116,111,97,12,53,91,14,--,--,--,--,19,34,48,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay State High School,Mackay,163,159,3,158,16,49,--,0,99%,90%,159,156,15,61,155,5,--,--,--,--,1,1,--,--,1,--,--,--,--,--,3,1,1,1,--,--,49,48,48,2,8,48,1,--,--,--,--,111,111,109,13,53,108,4,--,--,--,--,10,13,13,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackenzie State Primary and Special School,Mackenzie,5,--,5,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malanda State High School,Malanda,56,55,--,30,2,29,--,1,98%,95%,55,30,2,24,19,--,--,--,1,--,,,,,,,,,,,,,,,,,29,29,5,1,--,4,--,--,--,1,--,27,26,25,1,24,15,--,--,--,--,--,8,8,10,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Maleny State High School,Maleny,106,100,--,74,8,50,--,3,97%,94%,100,71,8,33,57,2,--,6,2,8,6,3,--,2,3,--,--,--,--,--,,,,,,,50,50,23,2,9,14,--,--,3,2,4,56,50,51,6,26,46,2,--,3,--,4,8,18,17,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mansfield State High School,Mansfield,358,353,--,50,9,297,--,2,99%,99%,353,49,9,6,25,17,--,--,11,2,5,1,--,--,--,1,--,--,--,--,,,,,,,297,295,21,3,2,13,6,--,--,11,1,61,58,29,6,4,12,12,--,--,--,1,90,102,66,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Mareeba State High School,Mareeba,119,105,2,93,42,42,--,6,94%,94%,105,86,42,39,43,23,--,--,4,20,12,6,--,1,5,--,--,--,--,1,2,1,--,1,1,--,42,41,30,16,24,6,13,--,--,3,11,75,64,62,26,16,42,10,--,--,1,10,5,20,9,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
