School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Fraser Coast Anglican College,Hervey Bay,31,30,--,13,1,27,--,0,100%,95%,30,12,1,--,5,3,--,5,--,5,1,1,--,--,1,--,--,--,--,--,,,,,,,27,27,9,--,--,4,2,--,5,--,5,4,3,4,1,--,2,1,--,--,--,--,5,8,11,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Freshwater Christian College,Brinsmead,20,11,4,3,3,11,--,3,60%,100%,11,2,2,--,1,--,--,--,--,--,5,1,1,--,--,1,--,--,--,--,,,,,,,11,10,1,1,--,--,--,--,--,--,--,5,1,2,2,--,1,1,--,--,--,--,5,2,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Genesis Christian College,Bray Park,99,99,--,35,7,86,--,0,100%,99%,99,35,7,1,25,19,2,--,--,--,,,,,,,,,,,,,,,,,86,86,23,6,--,13,13,--,--,--,--,13,13,12,1,1,12,6,2,--,--,--,15,30,26,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Gilroy Santa Maria College,Ingham,30,29,--,28,10,11,--,1,97%,100%,29,28,10,8,28,20,--,1,--,1,,,,,,,,,,,,,,,,,11,11,10,2,--,10,6,--,--,--,--,19,18,18,8,8,18,14,--,1,--,1,2,3,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Gin Gin State High School,Gin Gin,41,38,3,41,4,18,--,0,100%,94%,38,38,2,5,38,--,--,--,--,--,,,,,,,,,,,3,3,2,1,3,--,18,18,18,--,1,18,--,--,--,--,--,20,20,20,2,4,20,--,--,--,--,--,1,7,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Girl Academy,Wangetti Beach,2,--,2,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gladstone State High School,Gladstone,154,151,3,108,4,41,--,0,98%,100%,151,108,4,58,86,25,--,--,1,--,,,,,,,,,,,,,,,,,41,41,15,--,12,1,4,--,--,1,--,110,110,93,4,46,85,21,--,--,--,--,3,21,12,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Glasshouse Christian College,Beerwah,46,45,--,21,9,22,--,1,98%,96%,45,21,9,--,7,12,1,6,5,6,,,,,,,,,,,,,,,,,22,22,6,3,--,1,2,--,3,5,3,24,23,15,6,--,6,10,1,3,--,3,4,7,7,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Glenala State High School,Inala Heights,78,78,--,72,22,8,--,0,100%,95%,78,72,22,44,64,12,--,--,1,1,,,,,,,,,,,,,,,,,8,8,4,--,4,2,--,--,--,1,--,70,70,68,22,40,62,12,--,--,--,1,1,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Glenden State School,Glenden,2,2,--,2,--,1,--,0,100%,100%,2,2,--,2,1,--,--,--,--,--,,,,,,,,,,,,,,,,,1,1,1,--,1,--,--,--,--,--,--,1,1,1,--,1,1,--,--,--,--,--,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Glenmore State High School,North Rockhampton,27,25,2,25,8,6,--,0,96%,100%,25,24,7,17,14,3,--,--,2,--,,,,,,,,,,,2,1,1,--,1,--,6,6,5,--,5,--,--,--,--,1,--,19,19,19,7,12,14,3,--,--,1,--,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Gold Coast Christian College,Reedy Creek,10,9,--,2,--,8,--,1,90%,100%,9,2,--,--,--,2,--,--,--,--,,,,,,,,,,,,,,,,,8,8,2,--,--,--,2,--,--,--,--,,,,,,,,,,,,1,2,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Good Counsel College,Innisfail,55,52,--,42,5,27,--,0,100%,100%,52,39,5,29,31,27,--,--,1,--,3,3,--,2,2,1,--,--,--,--,,,,,,,27,26,15,1,8,6,7,--,--,1,--,28,26,27,4,23,27,21,--,--,--,--,1,13,10,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Good Shepherd Catholic College,Mount Isa,55,53,1,51,14,11,--,1,98%,92%,53,50,14,37,31,13,1,--,--,--,,,,,,,,,,,1,1,--,--,1,--,11,11,10,2,10,1,2,--,--,--,--,43,42,40,12,27,30,11,1,--,--,--,2,6,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Good Shepherd Lutheran College,Noosaville,81,80,--,12,3,78,--,0,100%,97%,80,11,3,--,8,6,--,--,2,--,1,1,--,--,1,1,--,--,--,--,,,,,,,78,78,11,3,--,8,6,--,--,2,--,3,2,1,--,--,1,1,--,--,--,--,12,23,31,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Goodna Special School,Goodna,3,--,3,2,--,--,--,0,67%,--,,,,,,,,,,,,,,,,,,,,,3,2,--,2,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goondiwindi State High School,Goondiwindi,49,45,3,46,11,23,--,1,94%,100%,45,45,11,2,45,1,--,--,--,--,,,,,,,,,,,3,1,--,--,1,--,23,23,23,1,--,23,--,--,--,--,--,23,22,22,10,2,22,1,--,--,--,--,1,7,6,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordonvale State High School,Gordonvale,68,63,3,29,6,31,--,1,97%,89%,63,26,6,1,22,4,--,--,2,--,2,1,--,--,1,--,--,--,--,--,3,2,--,1,1,--,31,31,12,3,1,10,3,--,--,2,--,34,32,15,3,--,13,1,--,--,--,--,2,8,12,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Grace Lutheran College,Rothwell,175,174,--,70,30,129,--,0,100%,94%,174,69,30,25,49,50,1,6,4,6,1,1,--,--,1,--,--,--,--,--,,,,,,,129,129,26,8,4,11,17,--,1,4,1,46,45,44,22,21,39,33,1,5,--,5,26,46,33,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Groves Christian College,Kingston,68,64,4,44,13,38,--,0,94%,97%,64,44,13,10,31,9,--,--,3,--,,,,,,,,,,,,,,,,,38,38,22,8,--,16,7,--,--,3,--,26,26,22,5,10,15,2,--,--,--,--,1,7,13,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Gympie Flexible Learning Centre,Gympie,18,1,--,10,--,--,--,8,56%,--,1,1,--,1,1,--,--,--,--,--,17,9,--,7,4,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gympie Special School,Gympie,7,--,7,4,--,--,--,0,57%,--,,,,,,,,,,,,,,,,,,,,,7,4,--,--,4,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gympie State High School,Gympie,95,92,1,74,19,23,--,1,99%,89%,92,72,18,47,61,28,6,--,1,--,2,1,1,--,--,--,--,--,--,--,1,1,--,--,1,--,23,23,9,3,6,--,2,--,--,1,--,71,69,64,16,41,61,26,6,--,--,--,5,8,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Harristown State High School,Toowoomba,163,158,1,106,41,55,--,1,99%,93%,158,102,39,61,69,38,--,--,5,--,4,3,1,3,--,--,--,--,--,--,1,1,1,--,1,--,55,55,17,7,5,10,5,--,--,5,--,107,103,88,33,59,59,33,--,--,--,--,7,9,14,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Heatley Secondary College,Heatley,55,50,5,47,4,19,--,0,95%,100%,50,45,4,26,37,2,--,--,--,--,,,,,,,,,,,5,2,--,--,2,--,19,19,15,2,6,9,2,--,--,--,--,31,31,30,2,20,28,--,--,--,--,--,2,2,4,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Heights College,North Rockhampton,39,32,3,17,3,27,--,2,82%,91%,32,17,3,9,9,5,--,--,4,--,,,,,,,,,,,,,,,,,27,25,12,1,8,4,2,--,--,4,--,9,7,5,2,1,5,3,--,--,--,--,8,7,7,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Helensvale State High School,Helensvale,271,268,2,209,50,80,--,1,99%,95%,268,208,49,57,186,75,18,51,1,52,,,,,,,,,,,2,1,1,1,1,--,80,80,20,1,2,18,1,--,--,1,--,189,188,188,48,55,168,74,18,51,--,52,11,24,29,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Hemmant Flexible Learning Centre (Hemmant),Hemmant,8,--,--,5,1,--,--,3,63%,--,,,,,,,,,,,8,5,1,--,3,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hervey Bay Special School,Hervey Bay,14,--,14,6,4,--,--,0,43%,--,,,,,,,,,,,,,,,,,,,,,14,6,4,6,2,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hervey Bay State High School,Pialba,98,90,6,92,22,38,--,0,100%,89%,90,84,16,74,43,27,--,--,4,--,2,2,--,2,1,1,--,--,--,--,6,6,6,1,4,--,38,37,35,2,35,8,6,--,--,4,--,54,53,51,14,41,36,22,--,--,--,--,2,11,11,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Highfields State Secondary College,Highfields,92,89,3,82,28,54,--,0,100%,92%,89,79,26,69,25,18,--,--,1,--,,,,,,,,,,,3,3,2,3,3,--,54,54,45,6,40,7,8,--,--,1,--,35,35,34,20,29,18,10,--,--,--,--,7,16,19,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands Christian College,Toowoomba,37,37,--,11,9,34,--,0,100%,96%,37,11,9,--,3,6,--,--,4,--,,,,,,,,,,,,,,,,,34,34,9,7,--,2,6,--,--,4,--,3,3,2,2,--,1,--,--,--,--,--,9,9,6,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillbrook Anglican School,Enoggera,112,110,--,3,1,112,--,0,98%,95%,110,3,1,--,--,3,--,--,8,--,,,,,,,,,,,,,,,,,112,110,3,1,--,--,3,--,--,8,--,,,,,,,,,,,,23,49,23,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillcrest Christian College,Reedy Creek,78,75,--,41,18,43,--,2,97%,100%,75,40,18,1,18,19,--,17,11,18,3,1,--,--,1,--,--,--,--,1,,,,,,,43,43,13,10,--,5,8,--,--,11,--,35,32,28,8,1,14,11,--,17,--,19,9,21,10,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Hills International College,Jimboomba,23,21,--,10,3,13,--,1,96%,100%,21,9,3,--,2,2,1,2,--,4,2,1,--,--,1,--,--,--,--,--,,,,,,,13,13,3,2,--,--,--,--,1,--,2,10,8,7,1,--,3,2,1,1,--,2,2,5,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Holland Park State High School,Holland Park,69,69,--,14,8,34,--,0,100%,100%,69,14,8,1,8,3,--,--,3,1,,,,,,,,,,,,,,,,,34,34,2,2,--,1,--,--,--,3,--,35,35,12,6,1,7,3,--,--,--,1,8,9,14,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Holy Spirit College (Mount Pleasant),North Mackay,71,66,--,39,8,39,--,0,99%,100%,66,35,7,11,29,28,--,--,--,--,5,4,1,4,2,--,--,--,--,--,,,,,,,39,38,8,--,1,4,5,--,--,--,--,32,28,31,8,14,27,23,--,--,--,--,15,10,9,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Home Hill State High School,Home Hill,27,27,--,25,1,13,--,0,100%,100%,27,25,1,8,25,--,--,--,--,--,,,,,,,,,,,,,,,,,13,13,12,--,7,12,--,--,--,--,--,14,14,13,1,1,13,--,--,--,--,--,2,4,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Horizons College of Learning and Enrichment,Caboolture,10,9,--,10,--,--,--,0,100%,100%,9,9,--,6,9,2,--,--,--,--,1,1,--,1,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hughenden State School,Hughenden,5,5,--,4,4,1,--,0,100%,100%,5,4,4,--,--,3,--,--,--,--,,,,,,,,,,,,,,,,,1,1,1,1,--,--,1,--,--,--,--,4,4,3,3,--,--,2,--,--,--,--,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Hymba Yumba Independent School,Springfield,6,6,--,2,--,1,--,0,100%,--,6,2,--,--,2,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,--,--,2,--,--,--,--,--,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ignatius Park College,Cranbrook,142,130,--,55,9,89,--,2,97%,94%,130,47,7,26,41,12,--,--,--,--,12,8,2,5,7,--,--,--,--,--,,,,,,,89,86,5,1,--,4,--,--,--,--,--,53,44,50,8,31,44,12,--,--,--,--,13,23,35,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Immanuel Lutheran College,Buderim,55,55,--,24,3,36,--,0,100%,100%,55,24,3,6,20,4,7,2,--,3,,,,,,,,,,,,,,,,,36,36,6,--,--,5,--,1,--,--,--,19,19,18,3,6,15,4,6,2,--,3,11,16,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Inala Flexible Learning Centre (Inala),Inala,8,1,--,3,--,--,--,5,38%,--,1,1,--,--,1,--,--,--,--,--,7,2,--,1,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indooroopilly State High School,Indooroopilly,179,175,2,76,8,141,12,1,99%,100%,175,75,8,27,39,33,--,13,3,14,,,,,,,,,,,2,1,--,--,1,--,141,141,52,5,15,23,27,--,11,3,11,23,23,23,3,12,16,6,--,2,--,3,36,47,30,24,4,12,11,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,2,1,5,4
Ingham State High School,Ingham,23,22,1,22,5,5,--,0,100%,100%,22,21,5,3,20,7,--,--,--,--,,,,,,,,,,,1,1,--,--,1,--,5,5,5,--,--,5,1,--,--,--,--,17,17,16,5,3,15,6,--,--,--,--,1,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Innisfail State College,Innisfail,79,77,2,76,7,22,--,0,97%,85%,77,76,7,8,72,18,--,--,--,1,,,,,,,,,,,,,,,,,22,22,22,1,3,19,--,--,--,--,--,55,55,54,6,5,53,18,--,--,--,1,3,5,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Iona College,Lindum,140,139,--,48,14,110,--,0,99%,100%,139,48,14,1,33,44,--,--,--,--,,,,,,,,,,,,,,,,,110,109,18,5,--,7,15,--,--,--,--,30,30,30,9,1,26,29,--,--,--,--,26,37,34,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich Girls' Grammar School,East Ipswich,36,36,--,11,--,32,--,0,100%,100%,36,11,--,1,3,--,--,8,--,8,,,,,,,,,,,,,,,,,32,32,7,--,1,2,--,--,4,--,4,4,4,4,--,--,1,--,--,4,--,4,9,13,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich Grammar School,Ipswich,92,91,--,60,5,48,--,0,100%,100%,91,59,5,12,34,20,--,38,--,39,1,1,--,1,--,--,--,--,--,--,,,,,,,48,48,17,--,1,6,5,--,10,--,10,44,43,43,5,12,28,15,--,28,--,29,9,20,14,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich Special School,Ipswich,6,--,6,5,2,--,--,0,83%,--,,,,,,,,,,,,,,,,,,,,,6,5,2,4,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich State High School,Brassall,173,173,--,173,28,44,--,0,100%,95%,173,173,28,120,173,32,1,3,4,3,,,,,,,,,,,,,,,,,44,44,44,7,39,44,12,--,1,4,1,129,129,129,21,81,129,20,1,2,--,2,3,11,14,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich West Special School,West Ipswich,4,--,4,4,--,--,--,0,100%,--,,,,,,,,,,,,,,,,,,,,,4,4,--,4,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isis District State High School,Childers,39,39,--,24,6,18,--,0,100%,92%,39,24,6,5,19,2,--,--,--,--,,,,,,,,,,,,,,,,,18,18,8,4,--,5,2,--,--,--,--,21,21,16,2,5,14,--,--,--,--,--,2,4,7,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Islamic College of Brisbane,Karawatha,48,40,--,40,1,32,--,0,100%,100%,40,32,--,--,9,--,--,30,--,30,8,8,1,--,1,--,--,8,--,8,,,,,,,32,29,24,1,--,5,--,--,24,--,24,16,11,16,--,--,5,--,--,14,--,14,5,5,11,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Jabiru Community College,Bracken Ridge,18,--,--,5,2,--,--,13,28%,--,,,,,,,,,,,18,5,2,1,3,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Nash State High School,Gympie,128,127,1,84,20,52,--,0,100%,89%,127,83,20,21,77,12,--,--,13,--,,,,,,,,,,,1,1,--,1,1,--,52,52,11,1,1,7,3,--,--,13,--,75,75,72,19,20,70,9,--,--,--,--,7,20,19,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
John Paul College,Daisy Hill,106,102,--,52,2,54,3,3,97%,93%,102,51,2,1,20,34,16,29,2,30,4,1,--,--,--,1,1,--,1,--,,,,,,,54,54,6,--,--,5,4,--,--,2,--,48,45,46,2,1,15,31,17,29,1,30,17,16,19,2,0,3,3,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,1,0,1,1
Jubilee Christian College (Atherton),Atherton,20,2,--,9,2,--,--,11,45%,0%,2,2,1,--,1,2,--,--,1,--,18,7,1,--,7,--,--,--,2,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kairos Community College,Deception Bay,11,11,--,8,1,--,--,0,100%,100%,11,8,1,--,8,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kawana Waters State College,Bokarina,91,91,--,91,7,38,--,0,100%,98%,91,91,7,18,91,31,--,--,3,--,,,,,,,,,,,,,,,,,38,38,38,1,1,38,6,--,--,2,--,53,53,53,6,17,53,25,--,--,1,--,7,9,13,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kedron State High School,Wooloowin,175,170,1,115,30,98,--,0,100%,95%,170,110,30,21,67,46,3,33,2,34,4,4,--,1,2,--,--,2,--,2,1,1,--,--,1,--,98,98,46,8,4,25,20,1,18,2,18,76,72,68,22,18,44,26,2,17,--,18,21,30,33,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Keebra Park State High School,Southport,78,78,--,70,17,14,--,0,100%,83%,78,70,17,23,68,23,--,11,2,13,,,,,,,,,,,,,,,,,14,14,6,1,1,5,1,--,--,2,--,64,64,64,16,22,63,22,--,11,--,13,3,4,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelvin Grove State College,Kelvin Grove,193,189,1,103,37,128,--,1,99%,93%,189,101,37,5,73,46,2,9,7,16,3,1,--,--,1,--,--,--,--,--,1,1,--,1,--,--,128,127,45,19,--,32,24,--,2,7,5,64,62,57,18,5,42,22,2,7,--,11,30,40,37,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenmore State High School,Kenmore,193,193,--,185,22,138,--,0,100%,97%,193,185,22,99,140,45,3,1,8,1,,,,,,,,,,,,,,,,,138,138,130,11,64,87,19,1,--,8,--,55,55,55,11,35,53,26,2,1,--,1,41,45,37,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepnock State High School,Bundaberg,119,118,1,84,13,54,--,0,100%,91%,118,83,13,9,78,4,--,--,--,--,,,,,,,,,,,1,1,--,1,--,--,54,54,28,4,--,27,2,--,--,--,--,64,64,55,9,9,51,2,--,--,--,--,7,12,13,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Kilcoy State High School,Kilcoy,47,46,1,24,6,18,--,0,98%,88%,46,24,6,4,18,4,--,--,--,--,,,,,,,,,,,,,,,,,18,18,6,3,1,2,3,--,--,--,--,28,28,18,3,3,16,1,--,--,--,--,4,10,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimberley College,Carbrook,92,92,--,55,8,45,--,0,100%,93%,92,55,8,5,41,15,--,--,1,--,,,,,,,,,,,,,,,,,45,45,21,2,4,15,1,--,--,1,--,47,47,34,6,1,26,14,--,--,--,--,12,15,7,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
King's Christian College (Reedy Creek),Reedy Creek,123,116,--,107,26,71,--,1,98%,93%,116,102,23,--,32,93,--,8,10,9,7,5,3,1,3,--,--,--,--,--,,,,,,,71,70,59,9,--,5,57,--,5,9,5,52,46,48,17,1,30,36,--,3,1,4,13,26,25,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingaroy State High School,Kingaroy,84,80,4,56,13,37,--,0,96%,93%,80,55,13,18,49,11,--,--,2,--,,,,,,,,,,,4,1,--,--,1,--,37,37,14,4,--,11,8,--,--,2,--,43,43,41,9,18,38,3,--,--,--,--,5,8,12,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingsley College,Berserker,3,2,--,--,--,3,--,0,67%,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingston Learning College,Kingston,85,13,--,41,7,--,--,43,49%,90%,13,12,2,5,10,7,--,--,--,--,72,29,5,13,16,3,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingston State College,Kingston,60,53,7,58,15,12,--,0,97%,95%,53,53,10,41,35,6,--,--,1,--,,,,,,,,,,,7,5,5,5,5,--,12,12,12,1,11,1,1,--,--,1,--,41,41,41,9,30,34,5,--,--,--,--,0,7,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirwan State High School,Kirwan,177,174,3,129,19,96,--,0,99%,98%,174,127,19,88,89,62,1,--,1,--,,,,,,,,,,,3,2,--,1,2,--,96,96,49,8,33,13,3,--,--,1,--,78,78,78,11,55,76,59,1,--,--,--,10,13,33,33,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuraby Special School,Kuraby,3,--,3,1,1,--,--,0,33%,--,,,,,,,,,,,,,,,,,,,,,3,1,1,1,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuranda District State College,Myola,10,10,--,10,1,4,--,0,100%,--,10,10,1,--,10,--,--,--,--,--,,,,,,,,,,,,,,,,,4,4,4,1,--,4,--,--,--,--,--,6,6,6,--,--,6,--,--,--,--,--,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Laidley State High School,Laidley,55,52,3,51,11,11,--,0,100%,100%,52,48,8,17,42,24,--,--,--,--,,,,,,,,,,,3,3,3,--,3,--,11,11,9,1,7,7,6,--,--,--,--,41,41,39,7,10,35,18,--,--,--,--,2,6,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lighthouse Christian School,Norman Gardens,11,8,1,7,1,8,--,0,91%,100%,8,5,1,--,4,1,--,--,--,--,2,2,--,--,2,--,--,--,--,--,,,,,,,8,7,5,--,--,5,--,--,--,--,--,2,1,2,1,--,1,1,--,--,--,--,1,1,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Livingstone Christian College,Ormeau,36,34,2,12,3,20,--,0,97%,90%,34,11,2,2,6,3,--,--,3,6,,,,,,,,,,,2,1,1,--,1,--,20,20,2,--,1,--,1,--,--,3,--,14,14,9,2,1,6,2,--,--,--,6,1,5,5,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lockyer District State High School,Gatton,80,77,2,58,15,21,--,1,99%,95%,77,56,13,42,39,8,--,--,1,--,,,,,,,,,,,2,2,2,1,2,--,21,21,8,2,7,2,2,--,--,1,--,57,56,48,11,35,37,6,--,--,--,--,3,5,4,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan City Special School,Logan Central,2,--,2,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loganlea State High School,Loganlea,54,51,3,54,10,11,--,0,100%,86%,51,51,10,30,51,7,--,--,--,--,,,,,,,,,,,3,3,--,3,--,--,11,11,11,2,3,11,1,--,--,--,--,40,40,40,8,27,40,6,--,--,--,--,0,1,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Longreach State High School,Longreach,14,14,--,14,6,3,--,0,100%,100%,14,14,6,6,13,3,--,--,--,--,,,,,,,,,,,,,,,,,3,3,3,--,--,3,--,--,--,--,--,11,11,11,6,6,10,3,--,--,--,--,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Loreto College Coorparoo,Coorparoo,115,114,1,29,--,100,--,0,99%,100%,114,29,--,--,7,14,--,15,1,15,,,,,,,,,,,,,,,,,100,100,17,--,--,4,8,--,8,1,8,14,14,12,--,--,3,6,--,7,--,7,34,30,34,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
