School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Matthew Flinders Anglican College,Buderim,144,136,--,47,6,139,--,3,95%,99%,136,46,5,28,28,1,1,--,2,--,8,1,1,--,--,--,--,--,--,--,,,,,,,139,135,45,4,28,27,1,1,--,2,--,5,1,2,2,--,1,--,--,--,--,--,56,41,35,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Merrimac State High School,Mermaid Waters,183,137,--,152,32,53,--,0,98%,100%,137,109,21,95,73,25,5,--,4,3,46,43,11,41,14,6,1,--,--,1,,,,,,,53,49,22,3,10,11,2,2,--,2,1,130,88,130,29,126,76,29,4,--,2,3,8,16,16,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Miami State High School,Miami,141,119,--,130,34,45,--,0,99%,93%,119,110,33,89,62,21,2,1,14,5,22,20,1,17,8,2,--,--,1,1,,,,,,,45,41,38,10,34,8,1,2,--,14,1,96,78,92,24,72,62,22,--,1,1,5,5,15,19,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Middlemount Community School,Middlemount,11,11,--,11,5,8,--,0,100%,67%,11,11,5,11,10,3,--,--,--,--,,,,,,,,,,,,,,,,,8,8,8,3,8,8,1,--,--,--,--,3,3,3,2,3,2,2,--,--,--,--,0,1,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Miles State High School,Miles,22,22,--,20,6,15,--,0,100%,100%,22,20,6,8,14,2,--,--,3,--,,,,,,,,,,,,,,,,,15,15,13,3,3,10,2,--,--,3,--,7,7,7,3,5,4,--,--,--,--,--,2,6,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirani State High School,Mirani,94,77,1,94,11,35,--,0,100%,93%,77,77,11,77,17,13,--,--,2,--,16,16,--,16,--,1,--,--,--,--,1,1,--,1,--,--,35,32,35,1,35,4,8,--,--,1,--,58,45,58,10,58,13,6,--,--,1,--,4,8,12,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton Special School,Mitchelton,11,--,11,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton State High School,Mitchelton,66,45,--,61,10,21,--,3,95%,92%,45,43,6,32,33,16,6,--,--,3,21,18,4,16,8,1,--,--,1,--,,,,,,,21,18,19,1,15,11,6,5,--,--,1,45,27,42,9,33,30,11,1,--,1,2,7,3,9,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Monto State High School,Monto,31,28,1,26,7,11,--,0,97%,73%,28,24,6,13,18,1,--,--,--,--,2,2,1,1,1,--,--,--,--,--,,,,,,,11,11,7,--,2,5,--,--,--,--,--,19,17,19,7,12,14,1,--,--,--,--,3,5,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moranbah State High School,Moranbah,84,72,1,82,24,23,--,0,100%,93%,72,70,22,70,66,8,--,--,--,--,11,11,2,11,11,--,--,--,--,--,1,1,--,1,--,--,23,23,21,5,21,20,2,--,--,--,--,60,49,60,19,60,57,6,--,--,--,--,5,7,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Morayfield State High School,Morayfield,161,140,3,128,14,67,--,5,96%,93%,140,114,13,82,91,21,--,--,--,1,18,11,1,5,5,--,--,--,--,--,3,3,--,3,1,--,67,63,39,4,12,32,1,--,--,--,--,91,77,86,10,75,64,20,--,--,--,1,7,9,26,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay Boys College,Manly West,20,12,--,4,2,12,--,4,70%,100%,12,2,1,--,1,--,--,--,--,1,8,2,1,--,1,--,--,--,--,--,,,,,,,12,10,--,--,--,--,--,--,--,--,1,8,2,4,2,--,2,--,--,--,--,--,1,2,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay College,Wynnum West,132,127,--,41,7,114,--,3,97%,95%,127,40,6,4,35,4,--,1,4,6,5,1,1,1,--,--,--,--,--,--,,,,,,,114,113,28,2,--,26,2,--,--,4,2,18,14,13,5,5,9,2,--,1,--,4,28,39,31,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Mossman State High School,Mossman,94,79,1,84,18,59,--,4,94%,97%,79,75,16,38,68,4,--,--,--,--,14,9,2,2,6,1,--,--,--,--,,,,,,,59,57,55,8,30,51,2,--,--,--,--,34,22,29,10,10,23,3,--,--,--,--,9,12,19,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Alvernia College,Kedron,104,101,--,47,--,74,--,1,98%,97%,101,46,--,--,39,15,1,--,4,2,3,1,--,--,1,--,--,--,--,--,,,,,,,74,73,25,--,--,25,1,--,--,4,--,30,28,22,--,--,15,14,1,--,--,2,8,20,28,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Gravatt State High School,Mount Gravatt,153,140,2,153,13,120,--,0,100%,93%,140,140,12,140,51,14,--,--,1,1,11,11,1,11,4,--,--,--,--,--,2,2,--,1,1,--,120,111,120,4,120,42,7,--,--,1,--,31,29,31,9,31,13,7,--,--,--,1,25,27,31,25,12,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Morgan State High School,Mount Morgan,22,15,1,20,3,2,--,1,91%,67%,15,15,2,14,4,6,--,--,--,--,6,5,1,3,2,1,--,--,--,--,,,,,,,2,2,2,--,1,--,2,--,--,--,--,19,13,18,3,16,6,5,--,--,--,--,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount St Bernard College,Herberton,20,20,--,20,3,7,--,0,100%,100%,20,20,3,20,4,2,--,--,--,--,,,,,,,,,,,,,,,,,7,7,7,--,7,--,--,--,--,--,--,13,13,13,3,13,4,2,--,--,--,--,2,1,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain Creek State High School,Mountain Creek,345,292,--,162,69,214,20,20,91%,94%,292,141,62,8,107,46,1,--,12,--,53,21,7,10,13,2,--,--,--,--,,,,,,,214,198,79,31,6,57,15,--,--,10,--,108,73,83,38,12,63,33,1,--,2,--,25,40,78,60,11,20,20,--,--,--,--,--,--,--,--,--,3,1,--,--,--,--,--,--,--,--,--,0,8,4,8
Moura State High School,Moura,26,18,--,19,2,10,--,2,92%,100%,18,13,1,5,13,--,--,--,--,--,8,6,1,4,6,--,--,--,--,--,,,,,,,10,10,5,--,--,5,--,--,--,--,--,16,8,14,2,9,14,--,--,--,--,--,2,2,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College,Mitchelton,107,98,--,55,14,73,--,2,96%,95%,98,50,14,18,42,8,--,--,6,3,9,5,--,5,2,--,--,--,--,--,,,,,,,73,70,24,2,4,22,1,--,--,6,1,34,28,31,12,19,22,7,--,--,--,2,14,17,21,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College - Petrie,Petrie,27,23,--,25,7,--,--,2,93%,100%,23,23,7,21,10,11,5,--,--,--,4,2,--,2,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Ommaney Special School,Mount Ommaney,4,--,4,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt St Michael's College,Ashgrove,146,145,--,86,19,118,--,0,100%,100%,145,85,19,16,70,24,--,--,5,4,1,1,--,--,1,--,--,--,--,--,,,,,,,118,118,58,3,11,48,3,--,--,5,1,28,27,28,16,5,23,21,--,--,--,3,22,46,32,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mudgeeraba Special School,Mudgeeraba,7,--,7,3,--,--,--,0,43%,--,,,,,,,,,,,,,,,,,,,,,7,3,--,3,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mueller College,Rothwell,96,85,--,41,9,64,--,4,93%,90%,85,37,7,11,24,9,--,--,1,--,11,4,2,1,4,1,--,--,--,--,,,,,,,64,61,13,2,2,9,3,--,--,--,--,32,24,28,7,10,19,7,--,--,1,--,13,17,15,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Mundubbera State School,Mundubbera,1,--,1,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murgon State High School,Murgon,57,31,2,33,11,21,--,10,74%,100%,31,22,4,14,14,4,--,--,1,1,24,11,7,3,4,--,--,--,--,--,,,,,,,21,18,11,1,6,9,2,--,--,1,1,34,13,22,10,11,9,2,--,--,--,--,4,7,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Music Industry College,Fortitude Valley,16,9,--,13,--,10,--,2,81%,88%,9,9,--,2,--,9,--,--,--,--,7,4,--,2,--,3,--,--,--,1,,,,,,,10,8,9,--,2,--,9,--,--,--,--,6,1,4,--,2,--,3,--,--,--,1,0,6,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Christian College,Woombye,101,92,--,46,13,80,--,2,97%,98%,92,40,11,15,28,4,1,--,3,--,9,6,2,4,2,--,--,--,--,--,,,,,,,80,79,27,5,5,23,2,--,--,2,--,21,13,19,8,14,7,2,1,--,1,--,13,26,32,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Special School,Nambour,18,--,18,3,1,--,--,0,17%,--,,,,,,,,,,,,,,,,,,,,,18,3,1,1,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour State College,Nambour,199,158,1,157,61,85,--,8,94%,89%,158,128,54,88,94,23,--,--,3,3,40,29,7,21,9,--,--,--,1,--,,,,,,,85,80,56,27,31,43,17,--,--,3,--,113,78,101,34,78,60,6,--,--,1,3,8,22,27,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Nanango State High School,Nanango,87,65,--,76,20,32,--,1,99%,96%,65,55,13,29,42,5,--,--,--,1,22,21,7,13,11,1,--,--,--,--,,,,,,,32,29,22,4,3,21,1,--,--,--,--,55,36,54,16,39,32,5,--,--,--,1,5,5,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Narangba Valley State High School,Narangba,251,240,2,233,20,98,--,0,100%,100%,240,222,20,191,148,30,1,--,--,2,9,9,--,7,5,--,--,--,--,--,2,2,--,2,2,--,98,97,83,4,67,46,5,--,--,--,--,151,143,148,16,131,107,25,1,--,--,2,23,35,34,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nerang State High School,Nerang,127,90,6,97,25,49,--,8,91%,91%,90,71,21,56,36,9,--,--,19,--,31,22,3,19,9,1,--,--,--,1,6,4,1,3,--,--,49,45,34,5,25,19,1,--,--,14,--,72,45,59,19,50,26,9,--,--,5,1,1,10,17,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Christian College,Cooroy,10,8,--,2,1,10,--,0,80%,100%,8,2,1,1,--,--,--,--,--,--,,,,,,,,,,,,,,,,,10,8,2,1,1,--,--,--,--,--,--,,,,,,,,,,,,0,2,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa District State High School,Cooroy,191,145,3,147,40,98,--,2,97%,96%,145,107,29,71,78,19,--,--,2,1,43,38,11,32,18,4,--,--,--,--,3,2,--,2,--,--,98,87,57,17,23,42,6,--,--,2,--,90,58,88,23,80,54,17,--,--,--,1,13,31,34,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Flexible Learning Centre,Sunshine Beach,15,6,--,8,3,--,--,6,60%,100%,6,5,2,4,1,--,--,--,--,--,9,3,1,2,--,2,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Lakes State College,North Lakes,213,211,--,183,30,94,--,0,100%,95%,211,181,30,140,137,33,2,--,3,12,2,2,--,2,2,--,--,--,--,--,,,,,,,94,94,72,10,54,57,14,2,--,2,1,119,117,111,20,88,82,19,--,--,1,11,12,37,35,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
North Rockhampton State High School,Rockhampton North,105,76,1,94,17,45,--,8,90%,81%,76,75,11,69,64,1,--,--,1,--,28,19,6,15,12,--,--,--,--,--,,,,,,,45,41,43,2,39,37,1,--,--,1,--,59,35,51,15,45,39,--,--,--,--,--,5,11,14,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Beaches State High School,Deeragun,53,45,--,37,5,30,--,0,94%,94%,45,32,5,11,30,1,1,--,--,--,8,5,--,1,4,--,--,--,--,--,,,,,,,30,25,14,5,2,13,--,--,--,--,--,23,20,23,--,10,21,1,1,--,--,--,0,5,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Peninsula Area State College,Bamaga,19,6,1,19,2,--,--,0,100%,--,6,6,--,5,6,6,--,--,--,--,12,12,2,10,9,2,--,--,--,--,1,1,--,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northpine Christian College,Dakabin,40,32,--,4,2,36,--,2,80%,85%,32,4,2,2,2,1,--,--,--,--,,,,,,,,,,,,,,,,,36,30,4,2,2,2,1,--,--,--,--,,,,,,,,,,,,4,10,8,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Northside Christian College,Everton Park,127,118,--,44,5,108,--,1,98%,95%,118,38,3,6,23,10,--,--,4,3,9,6,2,3,1,2,--,--,--,--,,,,,,,108,104,29,3,2,22,4,--,--,4,1,19,14,15,2,7,2,8,--,--,--,2,32,38,20,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nursery Road State Special School,Holland Park,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyanda State High School,Salisbury,63,37,--,56,16,15,--,4,92%,92%,37,35,7,32,14,3,--,--,1,--,26,21,9,18,--,--,--,--,--,--,,,,,,,15,13,13,1,9,7,--,--,--,1,--,48,24,43,15,41,7,3,--,--,--,--,1,2,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakey State High School,Oakey,59,33,2,52,28,19,--,2,92%,100%,33,31,16,29,23,9,--,--,1,1,24,21,12,17,6,--,--,--,--,--,,,,,,,19,16,16,6,15,14,1,--,--,1,--,38,17,36,22,31,15,8,--,--,--,1,1,5,8,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ormiston College,Ormiston,129,127,--,6,--,124,--,0,98%,99%,127,6,--,2,4,--,--,--,13,--,,,,,,,,,,,,,,,,,124,122,6,--,2,4,--,--,--,13,--,,,,,,,,,,,,35,47,33,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lady of the Southern Cross College,Dalby,38,37,--,12,10,28,--,1,97%,86%,37,12,10,--,2,3,1,--,--,--,1,--,--,--,--,--,--,--,--,1,,,,,,,28,28,7,5,--,--,3,1,--,--,--,10,9,5,5,--,2,--,--,--,--,1,5,4,7,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lady's College,Annerley,84,74,--,45,--,63,--,2,98%,89%,74,37,--,11,27,1,1,--,--,5,10,8,--,3,6,--,--,--,--,2,,,,,,,63,59,29,--,2,27,1,1,--,--,2,21,15,16,--,12,6,--,--,--,--,5,7,13,20,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Lutheran College,Meridan Plains,59,55,--,23,4,56,--,0,93%,98%,55,23,4,12,5,7,1,--,--,--,,,,,,,,,,,,,,,,,56,52,20,4,9,4,7,--,--,--,--,3,3,3,--,3,1,--,1,--,--,--,13,20,12,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Pines State High School,Pacific Pines,203,199,--,187,62,61,--,0,100%,88%,199,183,61,145,138,45,6,--,23,3,4,4,1,4,2,--,--,--,2,--,,,,,,,61,60,45,10,29,28,8,1,--,19,--,142,139,142,52,120,112,37,5,--,6,3,2,20,28,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Padua College,Kedron,148,141,--,44,9,97,--,2,95%,98%,141,44,9,2,33,17,--,1,--,2,,,,,,,,,,,,,,,,,97,92,3,--,--,2,1,--,--,--,--,51,49,41,9,2,31,16,--,1,--,2,16,38,20,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Palm Beach-Currumbin State High School,Palm Beach,289,275,--,217,75,112,--,5,98%,95%,275,208,72,39,176,53,--,--,23,--,14,9,3,1,8,--,--,--,--,--,,,,,,,112,112,65,20,7,48,17,--,--,18,--,177,163,152,55,33,136,36,--,--,5,--,25,30,35,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Ridge State High School,Park Ridge,170,154,--,164,23,37,--,3,98%,92%,154,151,23,84,142,17,--,--,3,3,16,13,--,7,9,--,--,--,--,--,,,,,,,37,36,37,3,11,35,5,--,--,3,1,133,118,127,20,80,116,12,--,--,--,2,6,6,16,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Parklands Christian College,Park Ridge,21,17,--,8,6,11,--,3,86%,90%,17,7,5,--,2,4,--,--,1,1,4,1,1,--,--,--,--,--,--,--,,,,,,,11,11,6,5,--,2,3,--,--,1,--,10,6,2,1,--,--,1,--,--,--,1,1,2,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Peace Lutheran College,Kamerunga,32,22,1,9,7,20,--,4,75%,95%,22,7,5,1,6,1,--,--,--,--,9,2,2,--,1,1,--,--,--,--,,,,,,,20,17,2,1,--,2,1,--,--,--,--,11,5,7,6,1,5,1,--,--,--,--,5,1,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Peregian Beach College,Peregian Beach,11,6,--,1,1,10,--,1,55%,86%,6,1,1,--,--,1,--,--,--,--,,,,,,,,,,,,,,,,,10,6,1,1,--,--,1,--,--,--,--,,,,,,,,,,,,0,6,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Pimlico State High School,Pimlico,275,238,--,151,26,190,--,3,95%,97%,238,128,21,9,116,20,3,--,--,1,37,23,5,11,12,1,--,--,--,--,,,,,,,190,174,70,11,2,61,12,--,--,--,--,85,64,81,15,18,67,9,3,--,--,1,37,44,61,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Rivers Special School,Lawnton,16,--,16,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Rivers State High School,Strathpine,197,154,--,146,16,103,--,8,93%,91%,154,117,16,87,106,7,--,--,3,2,43,29,--,20,21,--,--,--,--,--,,,,,,,103,91,63,8,37,53,3,--,--,3,1,94,63,83,8,70,74,4,--,--,--,1,7,26,32,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Pioneer State High School,Andergrove Mackay,80,64,1,67,10,31,--,2,95%,100%,64,55,8,54,23,3,--,--,--,1,15,12,2,11,--,--,--,--,--,--,,,,,,,31,27,28,1,27,12,1,--,--,--,1,48,37,39,9,38,11,2,--,--,--,--,4,8,10,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Pittsworth State High School,Pittsworth,94,84,--,92,30,41,--,1,99%,97%,84,83,26,80,27,7,--,--,1,9,10,9,4,8,1,--,--,--,--,1,,,,,,,41,40,40,8,38,14,1,--,--,1,5,53,44,52,22,50,14,6,--,--,--,5,9,7,15,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Proserpine State High School,Proserpine,90,71,--,50,10,53,--,3,93%,98%,71,37,5,20,18,9,--,--,1,--,19,13,5,9,2,--,--,--,--,--,,,,,,,53,50,21,1,13,12,3,--,--,1,--,37,21,29,9,16,8,6,--,--,--,--,8,10,15,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Qld Academy for Science Mathematics and Technology,Toowong,125,115,--,54,--,--,89,10,92%,100%,115,54,--,--,1,54,37,--,2,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,89,36,--,--,1,36,25,--,2,--,1,1,1,--,--,--,1,1,--,--,--,17,32,29,11
Queensland Academy for Creative Industries,Kelvin Grove,84,71,--,--,--,--,67,13,85%,99%,71,--,--,--,--,--,--,--,5,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,67,--,--,--,--,--,--,--,4,--,5,2,--,--,--,--,--,--,--,--,--,1,6,28,32
Queensland Academy for Health Sciences,Southport,76,61,--,10,--,--,44,14,82%,100%,61,9,--,--,1,8,--,--,13,--,15,1,--,--,--,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,44,3,--,--,--,3,--,--,11,--,4,2,1,--,--,--,1,--,--,1,--,3,8,18,15
Ravenshoe State School,Ravenshoe,24,19,1,21,1,4,--,1,92%,100%,19,18,1,14,11,5,--,--,--,--,4,3,--,2,1,--,--,--,--,--,,,,,,,4,4,4,--,3,2,1,--,--,--,--,19,15,17,1,13,10,4,--,--,--,--,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Hill Special School,Red Hill,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redbank Plains State High School,Redbank Plains,192,138,--,145,27,46,--,15,91%,84%,138,109,20,77,79,5,--,--,2,2,54,36,7,28,13,1,--,--,--,1,,,,,,,46,42,21,--,13,14,--,--,--,2,1,146,96,124,27,92,78,6,--,--,--,2,6,7,5,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Redcliffe Special School,Redcliffe,8,--,8,3,--,--,--,0,38%,--,,,,,,,,,,,,,,,,,,,,,8,3,--,3,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redcliffe State High School,Redcliffe,167,147,--,157,25,71,--,0,99%,89%,147,138,23,115,86,52,--,--,13,6,20,19,2,16,6,3,--,--,2,3,,,,,,,71,68,61,4,52,27,13,--,--,14,3,96,79,96,21,79,65,42,--,--,1,6,12,15,25,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Redeemer Lutheran College,Rochedale,117,115,--,67,12,98,--,0,98%,98%,115,67,12,27,50,18,--,--,4,6,,,,,,,,,,,,,,,,,98,96,50,7,12,39,10,--,--,4,4,19,19,17,5,15,11,8,--,--,--,2,28,28,29,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Redland District Special School,Thornlands,8,--,8,4,--,--,--,0,50%,--,,,,,,,,,,,,,,,,,,,,,8,4,--,4,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlands College,Wellington Point,128,127,--,121,9,107,--,0,100%,100%,127,120,9,117,62,22,--,--,--,5,1,1,--,1,--,--,--,--,--,--,,,,,,,107,106,100,--,97,41,1,--,--,--,2,21,21,21,9,21,21,21,--,--,--,3,30,32,32,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Redlynch State College,Redlynch,88,62,2,58,9,41,--,6,90%,91%,62,41,5,14,36,5,--,--,--,--,24,17,4,7,8,--,--,--,--,1,,,,,,,41,36,21,1,3,19,--,--,--,--,--,45,26,37,8,18,25,5,--,--,--,1,5,9,16,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rivermount College - Yatala,Yatala,65,58,--,29,22,40,--,2,95%,90%,58,25,18,6,8,7,--,--,--,2,7,4,4,--,--,3,--,--,--,1,,,,,,,40,39,9,6,2,3,1,--,--,--,1,25,19,20,16,4,5,9,--,--,--,2,9,11,12,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverside Christian College,Maryborough West,19,15,--,8,2,6,--,3,84%,100%,15,7,1,2,7,--,--,--,--,--,4,1,1,--,--,1,--,--,1,--,,,,,,,6,6,1,--,1,1,--,--,--,--,--,13,9,7,2,1,6,1,--,--,1,--,0,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Robina State High School,Robina,243,216,--,186,45,117,--,1,98%,93%,216,163,43,95,53,55,2,--,27,4,27,23,2,20,2,2,--,--,1,2,,,,,,,117,113,63,20,24,23,26,1,--,28,2,126,103,123,25,91,32,31,1,--,--,4,23,27,42,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Rochedale State High School,Rochedale,125,111,3,98,16,60,--,4,93%,96%,111,93,16,42,56,11,6,--,2,1,11,4,--,1,4,--,--,--,--,--,3,1,--,1,1,--,60,56,44,5,13,36,6,5,--,2,--,62,55,53,11,30,24,5,1,--,--,1,7,14,13,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Girls' Grammar School,Rockhampton,28,28,--,24,4,20,--,0,100%,100%,28,24,4,14,23,2,--,--,2,--,,,,,,,,,,,,,,,,,20,20,16,2,9,15,--,--,--,2,--,8,8,8,2,5,8,2,--,--,--,--,4,1,3,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton North Special School,Rockhampton North,8,--,8,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton Special School,Rockhampton,5,--,5,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
