School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Mackay District Special School,Mackay,9,--,9,1,1,--,--,0,11%,--,,,,,,,,,,,,,,,,,,,,,9,1,1,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay North State High School,North Mackay,192,187,5,115,12,86,--,0,99%,96%,187,112,12,61,97,14,--,--,1,--,,,,,,,,,,,5,3,--,2,2,--,86,86,21,--,7,19,2,--,--,1,--,101,101,91,12,54,78,12,--,--,--,--,9,26,30,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay Northern Beaches State High School,Rural View,131,131,--,131,12,56,--,0,100%,98%,131,131,12,75,131,17,--,--,--,--,,,,,,,,,,,,,,,,,56,56,56,3,22,56,4,--,--,--,--,75,75,75,9,53,75,13,--,--,--,--,7,12,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay State High School,Mackay,143,140,3,136,21,55,--,0,99%,89%,140,135,21,41,122,24,--,--,--,--,,,,,,,,,,,3,1,--,1,--,--,55,55,51,2,3,48,5,--,--,--,--,85,85,84,19,38,74,19,--,--,--,--,6,13,14,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackenzie State Special School,Mackenzie,7,--,6,--,--,--,--,1,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malanda State High School,Malanda,62,62,--,47,4,30,--,0,100%,96%,62,47,4,27,38,2,--,--,--,--,,,,,,,,,,,,,,,,,30,30,15,1,--,14,--,--,--,--,--,32,32,32,3,27,24,2,--,--,--,--,9,14,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Maleny State High School,Maleny,110,106,3,106,19,49,--,0,100%,98%,106,102,17,91,57,10,--,--,4,--,1,1,--,1,--,--,--,--,--,--,3,3,2,3,1,--,49,49,46,--,45,16,--,--,--,3,--,58,57,57,17,47,41,10,--,--,1,--,10,18,16,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mansfield State High School,Mansfield,373,369,3,67,10,327,--,1,99%,98%,369,67,10,5,50,16,--,--,6,1,,,,,,,,,,,,,,,,,327,327,46,7,1,36,14,--,--,6,1,43,42,21,3,4,14,2,--,--,--,--,81,115,79,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mareeba State High School,Mareeba,116,107,4,74,16,40,--,1,97%,88%,107,68,13,12,54,4,--,--,4,--,5,4,2,1,2,1,--,--,--,--,4,2,1,--,2,--,40,39,13,3,5,7,1,--,--,3,--,72,68,59,12,8,49,4,--,--,1,--,8,13,13,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Marist College Ashgrove,Ashgrove,236,227,--,88,19,191,--,4,98%,99%,227,84,17,15,37,49,--,1,4,1,9,4,2,2,1,1,--,--,--,--,,,,,,,191,190,47,5,2,16,30,--,--,4,--,45,37,41,14,15,22,20,--,1,--,1,64,76,33,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Marist College Emerald,Emerald,92,89,--,67,14,51,--,0,100%,95%,89,64,13,49,25,11,--,--,--,--,3,3,1,1,3,--,--,--,--,--,,,,,,,51,51,31,1,26,7,4,--,--,--,--,41,38,36,13,24,21,7,--,--,--,--,3,19,13,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Maroochydore State High School,Maroochydore,180,179,1,179,36,78,--,0,100%,98%,179,178,36,69,177,83,--,--,3,--,,,,,,,,,,,1,1,--,--,1,--,78,78,77,9,4,77,16,--,--,3,--,101,101,101,27,65,100,67,--,--,--,--,14,19,37,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Marsden State High School,Waterford West,296,289,7,289,64,93,--,0,99%,98%,289,284,62,67,281,106,--,--,6,1,,,,,,,,,,,7,5,2,3,2,--,93,93,90,12,4,87,26,--,--,6,--,196,196,194,50,63,194,80,--,--,--,1,4,17,17,39,16,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary MacKillop College (Nundah),Nundah,75,72,--,33,4,55,--,2,97%,95%,72,32,4,1,4,29,--,6,2,8,3,1,--,1,--,--,--,--,--,--,,,,,,,55,55,15,--,1,--,12,--,4,2,6,20,17,18,4,1,4,17,--,2,--,2,3,20,19,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryborough Special School,Maryborough,5,--,5,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryborough State High School,Maryborough,69,69,--,69,6,20,--,0,100%,100%,69,69,6,59,47,19,--,14,3,14,,,,,,,,,,,,,,,,,20,20,20,--,19,1,--,--,3,2,3,49,49,49,6,40,46,19,--,11,1,11,5,6,6,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Marymount College,Burleigh Waters,208,200,1,126,35,107,--,3,99%,94%,200,121,32,49,55,60,1,18,4,21,7,4,2,2,--,--,--,--,--,--,1,1,1,--,1,--,107,106,44,7,19,15,14,--,7,4,7,100,94,81,27,32,40,46,1,11,--,14,19,38,39,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Flinders Anglican College,Buderim,131,129,--,12,4,124,--,0,98%,100%,129,12,4,1,7,2,--,1,5,2,,,,,,,,,,,,,,,,,124,122,8,2,1,5,2,--,--,5,1,7,7,4,2,--,2,--,--,1,--,1,47,46,26,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Meridan State College,Caloundra,218,217,1,216,40,80,--,0,100%,99%,217,215,39,103,214,96,1,--,4,2,,,,,,,,,,,1,1,1,--,1,--,80,80,78,4,12,78,11,--,--,2,--,137,137,137,35,91,136,85,1,--,2,2,16,23,24,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Merrimac State High School,Mermaid Waters,158,154,1,113,40,50,--,0,100%,100%,154,109,37,51,60,20,1,1,11,3,3,3,2,2,--,--,--,--,--,--,1,1,1,1,1,--,50,50,7,3,2,2,--,--,--,11,--,107,104,105,36,51,58,20,1,1,--,3,8,16,19,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Miami State High School,Miami,176,173,2,124,44,50,--,1,99%,96%,173,122,43,2,89,54,8,19,2,24,,,,,,,,,,,2,2,1,--,2,--,50,50,20,5,--,14,10,1,1,1,1,124,123,102,38,2,75,44,7,18,1,23,11,22,16,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Middlemount Community School,Middlemount,13,11,2,10,3,3,--,0,92%,100%,11,9,3,2,9,2,--,--,--,--,,,,,,,,,,,2,1,--,--,1,--,3,3,3,--,--,3,--,--,--,--,--,8,8,6,3,2,6,2,--,--,--,--,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Miles State High School,Miles,33,33,--,32,9,12,--,0,100%,100%,33,32,9,27,19,2,--,--,--,--,,,,,,,,,,,,,,,,,12,12,12,2,12,4,2,--,--,--,--,21,21,20,7,15,15,--,--,--,--,--,1,4,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirani State High School,Mirani,125,122,1,119,6,53,--,1,98%,95%,122,118,6,22,117,2,--,--,7,--,2,1,--,--,1,--,--,--,--,--,,,,,,,53,53,53,--,11,53,--,--,--,4,--,71,69,66,6,11,65,2,--,--,3,--,6,14,24,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton Special School,Mitchelton,18,--,16,13,--,--,--,2,72%,--,,,,,,,,,,,,,,,,,,,,,16,13,--,13,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton State High School,Mitchelton,60,57,3,48,11,20,--,0,100%,89%,57,45,9,13,40,17,--,2,--,2,,,,,,,,,,,3,3,2,2,2,--,20,20,8,--,5,3,--,--,--,--,--,37,37,37,9,8,37,17,--,2,--,2,0,6,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Montessori International College,Forest Glen,4,3,--,1,--,3,--,0,100%,100%,3,--,--,--,--,--,--,--,3,--,1,1,--,--,1,--,--,--,--,--,,,,,,,3,3,--,--,--,--,--,--,--,3,--,1,0,1,--,--,1,--,--,--,--,--,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Monto State High School,Monto,20,20,--,11,6,10,--,0,100%,100%,20,11,6,--,7,1,--,--,--,--,,,,,,,,,,,,,,,,,10,10,2,1,--,1,--,--,--,--,--,10,10,9,5,--,6,1,--,--,--,--,0,4,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moranbah State High School,Moranbah,91,87,4,87,24,29,--,0,96%,88%,87,87,24,12,87,22,--,--,2,--,,,,,,,,,,,,,,,,,29,29,29,5,--,29,10,--,--,2,--,58,58,58,19,12,58,12,--,--,--,--,2,6,6,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Morayfield State High School,Morayfield,197,196,1,166,22,49,--,0,100%,96%,196,165,21,99,145,71,--,--,3,1,,,,,,,,,,,1,1,1,1,1,--,49,49,24,1,12,14,5,--,--,2,--,147,147,141,20,87,131,66,--,--,1,1,7,9,18,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay Boys College,Manly West,34,34,--,14,3,29,--,0,100%,100%,34,14,3,--,1,9,--,5,1,5,,,,,,,,,,,,,,,,,29,29,10,2,--,1,7,--,2,1,2,5,5,4,1,--,--,2,--,3,--,3,12,12,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay College,Wynnum West,116,116,--,41,8,89,--,0,100%,99%,116,41,8,--,17,25,--,18,4,19,,,,,,,,,,,,,,,,,89,89,15,1,--,6,7,--,6,4,6,27,27,26,7,--,11,18,--,12,--,13,31,36,20,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mossman State High School,Mossman,99,97,--,88,5,43,--,1,99%,97%,97,87,4,3,86,36,--,--,--,--,2,1,1,--,1,--,--,--,--,--,,,,,,,43,43,38,2,--,38,16,--,--,--,--,56,54,50,3,3,49,20,--,--,--,--,5,13,11,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Alvernia College,Kedron,158,158,--,56,5,108,--,0,100%,99%,158,56,5,--,19,49,1,2,--,8,,,,,,,,,,,,,,,,,108,108,9,2,--,2,7,--,1,--,1,50,50,47,3,--,17,42,1,1,--,7,16,38,43,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Gravatt State High School,Mount Gravatt,185,185,--,179,10,125,--,0,100%,100%,185,179,10,174,74,28,1,3,3,8,,,,,,,,,,,,,,,,,125,125,123,2,121,36,17,1,1,3,2,60,60,56,8,53,38,11,--,2,--,6,29,47,36,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Morgan State High School,Mount Morgan,31,29,2,26,3,4,--,0,94%,100%,29,26,3,--,26,3,--,--,1,--,,,,,,,,,,,,,,,,,4,4,3,--,--,3,--,--,--,--,--,25,25,23,3,--,23,3,--,--,1,--,0,0,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount St Bernard College,Herberton,20,19,--,11,1,4,--,1,95%,100%,19,11,1,6,7,2,--,--,--,--,,,,,,,,,,,,,,,,,4,4,2,--,2,--,--,--,--,--,--,16,15,9,1,4,7,2,--,--,--,--,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain Creek State High School,Mountain Creek,340,333,1,244,61,112,29,1,99%,99%,333,240,59,138,172,91,1,3,10,4,6,4,2,3,3,--,--,--,--,--,,,,,,,112,112,47,11,19,22,15,--,--,5,--,197,193,178,50,122,134,76,1,3,5,4,16,50,39,7,0,29,28,19,--,--,19,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,0,11,8,10
Moura State High School,Moura,25,24,1,23,6,10,--,0,96%,100%,24,23,6,2,23,--,--,--,--,--,,,,,,,,,,,,,,,,,10,10,10,2,1,10,--,--,--,--,--,14,14,13,4,1,13,--,--,--,--,--,1,4,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Isa State Special School,Mount Isa,1,--,1,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College,Mitchelton,141,138,--,77,13,93,--,2,99%,97%,138,76,13,15,50,49,18,--,2,--,3,1,--,1,1,--,--,--,--,--,,,,,,,93,93,32,4,--,13,19,12,--,2,--,48,45,45,9,16,38,30,6,--,--,--,25,30,27,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College - Petrie,Petrie,44,43,--,44,11,--,--,0,100%,100%,43,43,11,14,42,28,--,--,1,--,1,1,--,--,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Ommaney Special School,Mount Ommaney,2,--,2,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt St Michael's College,Ashgrove,139,139,--,41,8,104,--,0,100%,100%,139,41,8,1,16,35,--,5,1,7,,,,,,,,,,,,,,,,,104,104,6,--,1,1,4,--,--,1,--,35,35,35,8,--,15,31,--,5,--,7,36,42,25,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mudgeeraba Special School,Mudgeeraba,9,--,9,3,--,--,--,0,33%,--,,,,,,,,,,,,,,,,,,,,,9,3,--,3,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mueller College,Rothwell,104,94,--,55,20,68,--,3,94%,91%,94,51,18,1,19,44,--,--,--,--,10,4,2,1,4,2,--,--,--,--,,,,,,,68,65,27,7,1,6,23,--,--,--,--,36,29,28,13,1,17,23,--,--,--,--,10,26,19,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Murgon State High School,Murgon,51,48,2,40,9,17,--,0,98%,100%,48,38,8,--,33,6,--,--,--,--,1,1,1,--,1,--,--,--,--,--,2,1,--,--,1,--,17,17,9,3,--,6,5,--,--,--,--,32,31,30,6,--,28,1,--,--,--,--,2,6,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Murrumba State Secondary College,Murrumba Downs,217,217,--,172,10,78,--,0,100%,97%,217,172,10,104,141,82,1,--,--,1,,,,,,,,,,,,,,,,,78,78,33,--,29,5,6,--,--,--,--,139,139,139,10,75,136,76,1,--,--,1,12,22,26,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Music Industry College,Fortitude Valley,43,39,--,30,8,13,--,3,93%,92%,39,29,8,1,3,12,2,13,--,18,4,1,--,--,--,1,--,--,--,--,,,,,,,13,13,9,1,--,1,--,1,7,--,7,30,26,21,7,1,2,13,1,6,--,11,1,2,6,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Christian College,Woombye,78,77,--,35,8,57,--,0,100%,97%,77,34,8,12,26,6,--,--,3,1,1,1,--,1,1,--,--,--,--,--,,,,,,,57,57,16,2,2,13,--,--,--,3,--,21,20,19,6,11,14,6,--,--,--,1,13,13,20,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Special School,Nambour,12,--,12,6,--,--,--,0,50%,--,,,,,,,,,,,,,,,,,,,,,12,6,--,6,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour State College,Nambour,164,156,8,134,52,53,--,0,99%,100%,156,127,49,77,80,30,--,--,1,--,,,,,,,,,,,8,7,3,7,7,--,53,53,29,12,18,11,6,--,--,1,--,103,103,98,37,59,69,24,--,--,--,--,12,12,19,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nanango State High School,Nanango,72,70,2,71,9,27,--,0,99%,95%,70,70,9,69,69,4,--,--,2,--,,,,,,,,,,,2,1,--,1,--,--,27,27,27,3,26,27,4,--,--,2,--,43,43,43,6,43,42,--,--,--,--,--,4,12,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Narangba Valley State High School,Narangba,388,388,--,354,45,151,--,0,100%,97%,388,354,45,327,137,113,18,1,1,2,,,,,,,,,,,,,,,,,151,151,124,1,122,9,29,8,--,1,--,237,237,230,44,205,128,84,10,1,--,2,24,51,55,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Narbethong State Special School,Buranda,9,--,9,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nerang State High School,Nerang,117,116,--,96,26,33,--,0,100%,100%,116,95,26,45,59,29,--,--,12,1,1,1,--,1,--,--,--,--,--,--,,,,,,,33,33,12,7,5,--,5,--,--,11,--,84,83,84,19,41,59,24,--,--,1,1,3,13,12,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Christian College,Cooroy,10,10,--,6,1,10,--,0,100%,83%,10,6,1,--,5,--,--,--,--,--,,,,,,,,,,,,,,,,,10,10,6,1,--,5,--,--,--,--,--,,,,,,,,,,,,0,6,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa District State High School,Cooroy,210,209,1,172,42,98,--,0,100%,97%,209,171,42,54,159,49,--,1,--,1,,,,,,,,,,,1,1,--,1,1,--,98,98,60,9,17,50,13,--,--,--,--,111,111,111,33,37,109,36,--,1,--,1,14,29,42,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Flexible Learning Centre,Sunshine Beach,14,10,--,11,2,--,--,3,79%,--,10,10,2,7,5,1,--,--,--,--,4,1,--,1,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Lakes State College,North Lakes,278,275,3,226,33,140,--,0,100%,96%,275,223,31,154,113,94,27,--,1,2,,,,,,,,,,,3,3,2,3,1,--,140,140,90,10,61,16,29,15,--,1,--,135,135,133,21,93,97,65,12,--,--,2,22,44,40,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,
North Rockhampton State High School,Frenchville,105,100,5,87,10,21,--,0,98%,100%,100,84,7,56,69,13,--,--,2,--,,,,,,,,,,,5,3,3,--,1,--,21,21,8,--,7,1,1,--,--,--,--,79,79,76,7,49,68,12,--,--,2,--,7,3,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Beaches State High School,Deeragun,101,101,--,74,8,31,--,0,100%,86%,101,74,8,27,60,19,--,--,--,--,,,,,,,,,,,,,,,,,31,31,12,3,6,5,1,--,--,--,--,70,70,62,5,21,55,18,--,--,--,--,3,4,8,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Peninsula Area State College,Bamaga,12,12,--,12,--,--,--,0,100%,--,12,12,--,1,11,2,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northpine Christian College,Dakabin,50,50,--,28,5,40,--,0,100%,97%,50,28,5,6,21,15,--,--,3,--,,,,,,,,,,,,,,,,,40,40,21,4,5,15,10,--,--,2,--,10,10,7,1,1,6,5,--,--,1,--,7,12,16,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Northside Christian College,Everton Park,109,105,--,44,5,85,--,0,99%,92%,105,41,5,18,10,23,--,--,3,--,4,3,--,3,--,--,--,--,--,--,,,,,,,85,84,20,2,7,--,13,--,--,3,--,24,21,24,3,14,10,10,--,--,--,--,28,24,16,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Nursery Road State Special School,Holland Park,13,--,11,4,4,--,--,2,31%,--,,,,,,,,,,,,,,,,,,,,,11,4,4,--,3,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakey State High School,Oakey,50,49,1,42,18,12,--,0,100%,100%,49,41,18,27,29,8,--,--,2,--,,,,,,,,,,,1,1,--,1,--,--,12,12,6,3,1,2,1,--,--,2,--,37,37,35,15,26,27,7,--,--,--,--,2,4,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ormeau Woods State High School,Ormeau,176,176,--,165,34,55,--,0,100%,94%,176,165,34,152,64,49,3,--,7,3,,,,,,,,,,,,,,,,,55,55,45,7,43,5,12,--,--,6,--,121,121,120,27,109,59,37,3,--,1,3,1,23,18,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ormiston College,Ormiston,129,128,--,1,--,127,--,0,99%,100%,128,1,--,--,1,--,--,--,5,--,,,,,,,,,,,,,,,,,127,126,1,--,--,1,--,--,--,5,--,,,,,,,,,,,,47,49,24,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lady of the Southern Cross College,Dalby,39,39,--,13,9,29,--,0,100%,100%,39,13,9,--,5,5,--,--,--,--,,,,,,,,,,,,,,,,,29,29,6,6,--,--,3,--,--,--,--,10,10,7,3,--,5,2,--,--,--,--,6,7,6,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lady's College,Annerley,55,55,--,44,4,29,--,0,100%,95%,55,44,4,33,5,22,3,--,2,--,,,,,,,,,,,,,,,,,29,29,21,--,19,--,4,1,--,2,--,26,26,23,4,14,5,18,2,--,--,--,5,8,7,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Lutheran College,Meridan Plains,76,75,--,23,3,64,--,0,100%,100%,75,22,3,2,14,6,1,3,3,3,1,1,--,--,1,--,--,--,--,--,,,,,,,64,64,12,1,--,7,4,1,--,2,--,12,11,11,2,2,8,2,--,3,1,3,18,16,18,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Pines State High School,Pacific Pines,195,195,--,180,50,69,--,0,100%,96%,195,180,50,116,113,52,4,38,27,45,,,,,,,,,,,,,,,,,69,69,59,7,33,36,12,1,15,26,15,126,126,121,43,83,77,40,3,23,1,30,9,18,26,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Padua College,Kedron,163,163,--,88,9,93,--,0,100%,98%,163,88,9,17,21,63,2,59,1,59,,,,,,,,,,,,,,,,,93,93,18,1,1,1,8,--,13,1,13,70,70,70,8,16,20,55,2,46,--,46,30,30,29,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Palm Beach-Currumbin State High School,Palm Beach,378,376,2,265,110,139,--,0,100%,95%,376,263,109,30,138,142,49,72,25,75,,,,,,,,,,,2,2,1,--,1,--,139,139,46,24,--,13,26,7,14,22,15,237,237,217,85,30,125,116,42,58,3,60,22,55,48,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Ridge State High School,Park Ridge,162,161,1,121,25,31,--,0,100%,91%,161,120,24,12,105,34,1,--,6,2,,,,,,,,,,,1,1,1,--,--,--,31,31,17,--,--,15,2,--,--,5,--,130,130,103,24,12,90,32,1,--,1,2,4,9,11,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Parklands Christian College,Park Ridge,31,31,--,23,8,15,--,0,100%,100%,31,23,8,9,15,10,--,--,--,--,,,,,,,,,,,,,,,,,15,15,8,3,2,2,5,--,--,--,--,16,16,15,5,7,13,5,--,--,--,--,3,8,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Peace Lutheran College,Kamerunga,50,50,--,8,1,37,--,0,100%,100%,50,8,1,2,6,--,--,--,1,--,,,,,,,,,,,,,,,,,37,37,1,--,--,1,--,--,--,--,--,13,13,7,1,2,5,--,--,--,1,--,4,16,9,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Peregian Beach College,Peregian Beach,4,4,--,2,2,4,--,0,100%,100%,4,2,2,1,--,1,--,--,1,--,,,,,,,,,,,,,,,,,4,4,2,2,1,--,1,--,--,1,--,,,,,,,,,,,,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Pimlico State High School,Pimlico,275,272,3,272,19,179,--,0,100%,97%,272,270,19,23,270,30,--,--,2,1,,,,,,,,,,,3,2,--,--,2,--,179,179,177,3,14,177,16,--,--,2,--,93,93,93,16,9,93,14,--,--,--,1,40,47,55,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pimpama State Secondary College,Pimpama,157,157,--,112,39,59,--,0,100%,98%,157,112,39,10,94,46,2,1,4,2,,,,,,,,,,,,,,,,,59,59,19,7,--,6,10,2,1,4,1,98,98,93,32,10,88,36,--,--,--,1,7,16,19,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Rivers Special School,Lawnton,13,--,13,1,--,--,--,0,8%,--,,,,,,,,,,,,,,,,,,,,,13,1,--,--,1,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Rivers State High School,Strathpine,164,163,--,126,16,76,--,0,100%,99%,163,125,16,75,101,9,--,--,--,2,1,1,--,--,1,--,--,--,--,--,,,,,,,76,76,38,3,27,16,2,--,--,--,--,88,87,88,13,48,86,7,--,--,--,2,9,26,29,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Pioneer State High School,Andergrove,74,71,3,70,4,21,--,0,100%,82%,71,67,4,23,66,6,--,--,1,--,,,,,,,,,,,3,3,--,--,3,--,21,21,18,1,5,18,--,--,--,1,--,50,50,49,3,18,48,6,--,--,--,--,2,1,8,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Pittsworth State High School,Pittsworth,82,82,--,64,30,41,--,0,100%,89%,82,64,30,22,42,23,--,--,--,--,,,,,,,,,,,,,,,,,41,41,27,8,7,20,9,--,--,--,--,41,41,37,22,15,22,14,--,--,--,--,5,10,15,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
