School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
A B Paterson College,Arundel,99,97,--,15,4,79,--,1,98%,100%,97,15,4,7,3, 5,--,--,14,--,,,,,,,,,,,,,,,,,79,78,5,1,2,1, 1,--,--,13,--,20,19,10,3,5,2, 4,--,--,1,--,24,28,23,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Aboriginal and Islander Independent Community School,Acacia Ridge,8,--,--,6,4,--,--,2,75%,--,,,,,,,,,,,8,6,4,--,1,4,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agnew School,Wakerley,35,35,--,35,19,17,--,0,100%,--,35,35,19,--,35, 19,--,--,--,1,,,,,,,,,,,,,,,,,17,17,17,4,--,17, 5,--,--,--,1,18,18,18,15,--,18, 14,--,--,--,--,3,8,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Albany Creek State High School,Albany Creek,194,183,1,187,29,116,--,0,99%,95%,183,178,28,174,97, 40,1,--,2,3,10,9,1,7,4,--,--,--,--,--,,,,,,,116,115,110,10,107,42, 19,1,--,2,1,77,68,77,19,74,59, 21,--,--,--,2,17,33,38,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Albert Park Flexible Learning Centre,Brisbane,15,--,--,7,1,--,--,8,47%,--,,,,,,,,,,,15,7,1,3,3,--,--,--,--,--,,,,,,,,,,,,,,,,,,15,--,7,1,3,3, --,--,--,--,--,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Aldridge State High School,Maryborough,143,120,2,98,7,52,--,7,94%,93%,120,84,5,46,49, 13,--,--,2,--,21,13,2,6,6,1,--,--,--,--,2,1,--,1,1, --,52,50,19,2,3,18, --,--,--,2,--,89,70,78,5,49,37, 14,--,--,--,--,9,22,12,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandra Hills State High School,Alexandra Hills,204,197,--,163,41,85,--,0,100%,89%,197,156,40,99,113, 64,4,--,--,8,7,7,1,5,4,--,--,--,--,--,,,,,,,85,85,48,8,28,17, 14,1,--,--,1,119,112,115,33,76,100, 50,3,--,--,7,10,22,36,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,
All Hallows' School,Brisbane,229,227,--,30,5,201,--,2,99%,100%,227,30,5,1,16, 10,--,1,2,2,,,,,,,,,,,,,,,,,201,201,19,3,1,13, 3,--,--,2,--,28,26,11,2,--,3, 7,--,1,--,2,74,71,53,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
All Saints Anglican School,Merrimac,176,176,--,92,19,130,--,0,100%,99%,176,92,19,42,38, 29,7,22,10,24,,,,,,,,,,,,,,,,,130,130,48,7,21,15, 12,2,10,9,10,46,46,44,12,21,23, 17,5,12,1,14,44,55,18,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
All Souls St Gabriels School,Charters Towers,47,43,--,20,3,21,--,3,91%,100%,43,20,3,11,7, 6,--,--,--,--,,,,,,,,,,,,,,,,,21,20,5,1,2,3, --,--,--,--,--,26,23,15,2,9,4, 6,--,--,--,--,1,1,6,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Anglican Church Grammar School,East Brisbane,199,196,--,9,3,187,--,1,98%,99%,196,9,3,1,2, 3,--,--,--,1,,,,,,,,,,,,,,,,,187,185,5,1,--,2, 2,--,--,--,--,12,11,4,2,1,--, 1,--,--,--,1,71,60,38,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Annandale Christian College,Annandale,37,34,--,8,1,24,--,2,92%,100%,34,8,1,1,5, 4,--,--,--,2,,,,,,,,,,,,,,,,,24,23,4,--,1,2, 1,--,--,--,2,13,11,4,1,--,3, 3,--,--,--,--,6,3,10,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquinas College,Southport,122,108,--,74,17,87,--,3,93%,98%,108,69,15,33,44, 23,10,1,18,2,14,5,2,2,4,--,1,--,--,1,,,,,,,87,80,45,9,22,28, 12,8,--,18,--,35,28,29,8,13,20, 11,3,1,--,3,11,22,28,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Arcadia College,Southport,1,--,--,1,--,--,--,0,100%,--,,,,,,,,,,,1,1,--,1,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arethusa College,Deception Bay,26,2,--,13,6,--,--,13,50%,--,2,2,--,1,2, --,--,--,--,1,24,11,6,1,3,3,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aspley Special School,Aspley,20,--,20,4,--,--,--,0,20%,--,,,,,,,,,,,,,,,,,,,,,20,4,--,4,--, --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aspley State High School,Aspley,134,127,1,98,16,53,--,1,99%,88%,127,93,16,51,67, 19,--,--,--,--,6,4,--,3,3,--,--,--,--,1,1,1,--,--,1, --,53,52,21,3,11,7, 5,--,--,--,--,80,75,76,13,43,63, 14,--,--,--,1,14,17,16,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Assisi Catholic College,Upper Coomera,94,80,2,52,8,62,--,4,93%,97%,80,45,6,10,24, 21,1,--,34,--,12,5,1,3,2,--,--,--,4,--,2,2,1,--,--, 1,62,58,26,1,5,14, 11,1,--,31,--,30,22,24,6,8,12, 10,--,--,7,--,5,16,26,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Assumption College,Warwick,49,45,--,23,4,30,--,1,98%,95%,45,20,3,--,6, 13,--,--,1,2,4,3,1,--,2,--,--,--,--,--,,,,,,,30,30,10,2,--,1, 9,--,--,1,2,19,15,13,2,--,7, 4,--,--,--,--,1,8,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Atherton State High School,Atherton,135,110,1,92,23,52,--,11,91%,95%,110,79,20,35,54, 30,--,--,--,2,24,13,3,4,8,5,--,--,--,--,,,,,,,52,51,25,--,9,20, 4,--,--,--,1,82,59,67,23,30,42, 31,--,--,--,1,12,18,16,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian Industry Trade College,Robina,138,127,--,138,106,--,--,0,100%,80%,127,127,100,118,126, 12,1,1,--,3,11,11,6,5,11,--,--,--,--,--,,,,,,,,,,,,,,,,,,138,127,138,106,123,137, 12,1,1,--,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian International Islamic College,Durack,9,7,--,2,--,9,--,0,78%,89%,7,2,--,1,1, --,--,--,--,--,,,,,,,,,,,,,,,,,9,7,2,--,1,1, --,--,--,--,--,,,,,,,,,,,,1,2,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Australian Trade College North Brisbane,Scarborough,76,72,--,74,52,--,--,2,97%,100%,72,72,51,14,71, 8,1,--,--,--,4,2,1,--,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,76,72,74,52,14,72, 8,1,--,--,--,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Aviation High,Clayfield,84,77,--,53,15,49,--,2,98%,94%,77,48,14,23,20, 18,--,--,2,1,7,5,1,4,1,--,--,--,--,--,,,,,,,49,46,25,3,12,12, 5,--,--,2,1,35,31,28,12,15,9, 13,--,--,--,--,7,12,19,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayr State High School,Ayr,60,55,--,52,6,21,--,3,95%,100%,55,50,6,44,25, 4,--,--,--,--,5,2,--,2,--,--,--,--,--,--,,,,,,,21,21,20,1,19,7, 1,--,--,--,--,39,34,32,5,27,18, 3,--,--,--,--,3,5,11,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Babinda State School,Babinda,21,19,--,20,3,9,--,1,95%,100%,19,19,3,15,8, 4,--,--,--,--,2,1,--,--,1,--,--,--,--,--,,,,,,,9,9,9,1,9,--, 2,--,--,--,--,12,10,11,2,6,9, 2,--,--,--,--,1,2,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Balmoral State High School,Morningside,86,86,--,86,17,38,--,0,100%,98%,86,86,17,86,46, 22,--,--,5,2,,,,,,,,,,,,,,,,,38,38,38,--,38,3, 1,--,--,5,--,48,48,48,17,48,43, 21,--,--,--,2,8,10,8,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcaldine Prep-12 State School,Barcaldine,21,17,1,14,9,8,--,2,86%,88%,17,13,9,5,8, 4,--,--,--,--,,,,,,,,,,,1,1,--,1,1, --,8,7,5,2,3,5, 2,--,--,--,--,12,10,8,7,2,3, 2,--,--,--,--,0,1,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Beaudesert State High School,Beaudesert,280,200,5,200,34,146,--,14,92%,95%,200,143,20,108,31, 42,--,--,9,--,75,53,14,38,13,3,--,--,1,--,5,4,--,4,--, --,146,134,84,7,58,18, 19,--,--,10,--,129,66,112,27,88,26, 26,--,--,--,--,16,31,49,37,13,,,,,,,,,,,,,,,,,,,,,,,,,,
Beenleigh Special School,Mount Warren Park,4,--,4,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beenleigh State High School,Beenleigh,129,112,--,102,11,37,--,6,95%,100%,112,92,9,48,55, 38,1,--,--,3,17,10,2,1,9,--,--,--,--,--,,,,,,,37,35,26,--,15,9, 11,1,--,--,1,92,77,76,11,34,55, 27,--,--,--,2,2,6,14,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Beerwah State High School,Beerwah,152,142,2,83,18,55,--,3,98%,95%,142,76,17,20,48, 13,--,--,2,--,8,5,1,3,1,2,--,--,--,--,2,2,--,2,--, --,55,55,19,4,1,14, 3,--,--,2,--,95,87,62,14,22,35, 12,--,--,--,--,7,10,18,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Benowa State High School,Benowa,303,274,--,226,40,115,--,0,99%,90%,274,199,33,171,60, 76,3,10,13,17,29,27,7,27,2,3,1,1,1,2,,,,,,,115,113,38,3,10,13, 15,--,3,13,5,188,161,188,37,188,49, 64,4,8,1,14,15,43,39,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Bentley Park College,Edmonton,135,96,2,121,19,52,--,6,92%,89%,96,93,14,90,32, 11,2,1,--,2,37,28,5,27,2,1,--,--,--,--,,,,,,,52,44,48,4,47,15, 5,1,--,--,--,81,52,73,15,70,19, 7,1,1,--,2,5,9,16,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Biloela State High School,Biloela,89,71,1,78,9,38,--,3,94%,91%,71,65,9,63,34, 4,--,--,2,--,17,12,--,11,4,--,--,--,--,--,1,1,--,1,--, --,38,35,32,1,32,12, --,--,--,2,--,50,36,45,8,42,26, 4,--,--,--,--,9,9,12,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Blackall State School,Blackall,5,4,1,4,1,2,--,0,100%,100%,4,3,1,--,2, --,--,--,--,--,,,,,,,,,,,1,1,--,1,1, --,2,2,2,--,--,2, --,--,--,--,--,2,2,1,1,--,--, --,--,--,--,--,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Blackheath and Thornburgh College,Charters Towers,20,18,--,14,3,10,--,1,95%,100%,18,13,3,--,9, 8,--,--,1,1,2,1,--,--,--,1,--,--,--,1,,,,,,,10,10,5,1,--,3, 1,--,--,1,1,10,8,9,2,--,6, 8,--,--,--,1,0,2,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Blackwater State High School,Blackwater,47,45,1,47,6,13,--,0,100%,75%,45,45,6,37,45, 1,--,--,1,--,1,1,--,1,1,--,--,--,--,--,1,1,--,1,1, --,13,13,13,1,8,13, --,--,--,1,--,33,32,33,5,30,33, 1,--,--,--,--,1,3,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Boonah State High School,Boonah,88,82,3,85,9,41,--,0,100%,90%,82,79,9,71,35, 5,--,--,9,1,3,3,--,3,--,--,--,--,--,--,3,3,--,3,2, --,41,40,38,4,33,11, 2,--,--,9,--,44,42,44,5,41,24, 3,--,--,--,1,7,12,13,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Bowen State High School,Bowen,80,73,1,49,13,25,--,3,95%,95%,73,46,11,13,21, 18,--,--,--,--,6,3,2,--,1,--,--,--,--,--,,,,,,,25,25,9,1,1,1, 7,--,--,--,--,54,48,40,12,12,21, 11,--,--,--,--,3,7,12,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Bracken Ridge State High School,Bracken Ridge,86,75,--,85,8,42,--,1,99%,98%,75,75,4,73,48, 30,--,--,1,1,11,10,4,10,5,1,--,--,--,1,,,,,,,42,42,42,2,41,21, 11,--,--,1,--,44,33,43,6,42,32, 20,--,--,--,2,9,11,14,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Bray Park State High School,Bray Park,138,114,1,138,4,63,--,0,100%,87%,114,114,4,114,84, 18,--,--,5,--,23,23,--,23,17,3,--,--,--,--,1,1,--,1,--, --,63,61,63,--,63,35, 6,--,--,5,--,74,53,74,4,74,66, 15,--,--,--,--,11,9,17,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Bremer State High School,Ipswich,234,196,1,215,17,68,--,8,97%,98%,196,185,14,165,131, 17,2,--,8,4,37,29,3,27,9,2,--,--,--,--,1,1,--,--,1, --,68,68,65,1,61,47, 3,2,--,7,1,165,128,149,16,131,93, 16,--,--,1,3,6,18,23,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Bribie Island State High School,Bribie Island,136,101,--,73,22,58,--,16,85%,92%,101,58,17,38,45, 11,1,--,5,--,35,15,5,9,7,3,--,--,--,--,,,,,,,58,53,23,8,14,17, 6,--,--,5,--,78,48,50,14,33,35, 8,1,--,--,--,10,12,22,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Brigidine College,Indooroopilly,120,117,--,105,1,98,--,1,98%,96%,117,104,1,73,22, 86,4,--,1,4,3,1,--,1,--,1,--,--,--,--,,,,,,,98,97,84,1,60,10, 66,3,--,1,1,22,20,21,--,14,12, 21,1,--,--,3,12,34,31,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Brisbane Adventist College,Wishart,34,33,--,7,--,32,--,0,97%,87%,33,7,--,--,6, 1,--,--,--,--,,,,,,,,,,,,,,,,,32,31,6,--,--,5, 1,--,--,--,--,2,2,1,--,--,1, --,--,--,--,--,4,9,9,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Brisbane Bayside State College,Wynnum West,139,126,1,100,29,55,--,0,97%,95%,126,91,27,27,75, 22,--,--,3,2,12,9,2,2,6,--,--,--,--,--,,,,,,,55,51,24,4,1,18, 4,--,--,3,--,83,75,76,25,28,63, 18,--,--,--,2,7,13,18,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Brisbane Boys' College,Toowong,200,172,--,40,6,140,--,20,89%,97%,172,35,3,3,14, 8,1,11,11,12,28,5,3,--,2,1,--,--,--,--,,,,,,,140,137,21,2,2,6, 5,--,7,11,7,60,35,19,4,1,10, 4,1,4,--,5,56,55,24,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Brisbane Christian College,Salisbury,32,32,--,22,9,19,--,0,100%,86%,32,22,9,2,14, 3,--,--,5,1,,,,,,,,,,,,,,,,,19,19,9,--,2,7, --,--,--,5,--,13,13,13,9,--,7, 3,--,--,--,1,2,4,7,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Brisbane Girls Grammar School,Brisbane,230,227,--,22,--,230,--,0,99%,100%,227,21,--,--,17, 4,--,--,5,--,3,1,--,--,1,--,--,--,--,--,,,,,,,230,227,22,--,--,18, 4,--,--,5,--,,,,,,,,,,,,107,80,29,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Brisbane Grammar School,Brisbane,241,235,--,4,--,241,--,0,98%,99%,235,4,--,1,2, 1,--,1,--,1,,,,,,,,,,,,,,,,,241,235,4,--,1,2, 1,--,1,--,1,,,,,,,,,,,,118,71,33,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Brisbane School of Distance Education,Coorparoo,164,139,9,120,10,55,--,5,94%,92%,139,105,8,77,45, 44,4,4,11,6,16,9,2,7,3,1,1,--,--,--,9,6,--,4,1, 2,55,53,24,1,20,6, 6,--,--,9,--,100,86,90,9,64,42, 39,5,4,2,6,19,19,16,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Brisbane State High School,South Brisbane,388,385,--,97,15,328,--,1,99%,99%,385,96,15,11,43, 52,5,--,53,8,3,1,--,--,1,--,--,--,--,--,,,,,,,328,326,50,7,3,29, 18,3,--,53,4,60,59,47,8,8,15, 34,2,--,--,4,157,101,55,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns Plains State High School,Browns Plains,183,178,2,168,3,43,--,0,100%,100%,178,163,3,76,155, 57,--,--,8,1,3,3,--,2,2,--,--,--,--,--,2,2,--,2,--, --,43,43,28,--,5,23, 3,--,--,7,--,138,135,138,3,73,134, 54,--,--,1,1,9,11,15,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundaberg Christian College,Bundaberg,51,39,1,29,4,33,--,0,96%,95%,39,19,1,13,8, 10,--,--,3,--,11,10,3,8,3,1,--,--,--,--,,,,,,,33,29,12,--,6,6, 3,--,--,3,--,17,10,17,4,15,5, 8,--,--,--,--,8,12,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundaberg North State High School,Bundaberg North,131,93,--,93,7,51,--,11,89%,100%,93,70,6,51,47, 4,--,--,--,--,38,23,1,15,11,--,--,--,--,--,,,,,,,51,46,27,1,16,20, --,--,--,--,--,80,47,66,6,50,38, 4,--,--,--,--,8,9,16,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundaberg Special School,Bundaberg,16,--,16,7,--,--,--,0,44%,--,,,,,,,,,,,,,,,,,,,,,16,7,--,7,--, --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundaberg State High School,Bundaberg,238,179,11,230,22,101,--,3,97%,95%,179,179,17,173,111, 20,--,--,2,--,48,44,5,40,16,--,--,--,--,--,11,7,--,6,2, --,101,89,100,7,100,29, 9,--,--,1,--,126,90,123,15,113,98, 11,--,--,1,--,10,32,39,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundamba State Secondary College,Bundamba,116,104,--,83,19,41,--,2,96%,81%,104,76,18,48,57, 21,3,--,3,1,12,7,1,7,1,--,--,--,--,--,,,,,,,41,36,18,3,10,13, 4,--,--,3,--,75,68,65,16,45,45, 17,3,--,--,1,5,3,9,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Burdekin Catholic High School,Ayr,70,67,--,44,5,44,--,2,97%,100%,67,43,5,12,26, 17,--,--,--,--,3,1,--,--,1,--,--,--,--,--,,,,,,,44,44,23,1,4,14, 8,--,--,--,--,26,23,21,4,8,13, 9,--,--,--,--,8,15,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Burdekin School,Ayr,2,--,2,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burnett State College,Gayndah,42,37,--,41,13,14,--,0,100%,92%,37,36,10,22,32, 9,--,--,1,--,5,5,3,1,3,1,--,--,--,--,,,,,,,14,14,13,2,6,12, 2,--,--,1,--,28,23,28,11,17,23, 8,--,--,--,--,1,3,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Burnett Youth Learning Centre,Bundaberg South,11,--,11,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burnside State High School,Nambour,65,63,1,65,13,30,--,0,100%,96%,63,63,13,58,15, 17,2,1,--,1,1,1,--,1,--,--,--,--,--,--,1,1,--,1,--, --,30,29,30,8,29,7, 8,--,--,--,--,34,34,34,5,30,8, 9,2,1,--,1,4,3,10,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Bwgcolman Community School,Palm Island,6,3,--,4,--,--,--,2,67%,--,3,3,--,--,3, --,--,--,--,--,3,1,--,--,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caboolture Special School,Morayfield,12,--,12,1,--,--,--,0,8%,--,,,,,,,,,,,,,,,,,,,,,12,1,--,1,--, --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caboolture State High School,Caboolture,167,140,3,145,18,74,--,3,96%,100%,140,124,15,66,112, 31,--,--,4,--,24,20,3,13,15,--,--,--,--,--,3,1,--,1,--, --,74,72,58,2,21,51, 21,--,--,4,--,90,68,86,16,58,76, 10,--,--,--,--,10,19,29,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Cairns School of Distance Education,Manunda Cairns,34,22,--,24,1,10,--,3,91%,100%,22,15,1,12,8, 6,1,--,--,--,12,9,--,7,2,1,1,--,--,1,,,,,,,10,10,3,--,3,1, --,--,--,--,--,24,12,21,1,16,9, 7,2,--,--,1,3,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Cairns State High School,Cairns,222,205,4,85,19,125,8,11,94%,92%,205,81,19,26,45, 27,2,3,--,4,13,1,--,--,1,--,--,--,--,--,4,3,--,3,--, --,125,124,25,8,6,14, 8,1,--,--,--,82,73,57,11,20,32, 19,1,3,--,4,21,28,41,34,1,8,8,--,--,--,--, --,--,--,--,--,3,--,--,--,--,--, --,--,--,--,--,0,1,4,3
Calamvale Community College,Calamvale,194,174,--,164,13,71,--,0,100%,97%,174,144,13,82,106, 55,6,--,10,2,20,20,--,10,19,2,--,--,--,--,,,,,,,71,69,44,1,34,13, 13,--,--,10,--,123,105,120,12,58,112, 44,6,--,--,2,8,16,26,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Calamvale State Special School,Calamvale,10,--,10,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calen District State College,Calen,17,15,--,16,4,7,--,1,94%,100%,15,15,3,13,10, --,--,--,3,--,2,1,1,1,1,--,--,--,--,--,,,,,,,7,7,7,1,6,7, --,--,--,3,--,10,8,9,3,8,4, --,--,--,--,--,0,4,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Caloundra Christian College,Caloundra,27,22,--,26,4,16,--,1,96%,100%,22,22,4,21,14, 4,--,--,1,2,5,4,--,3,1,--,--,--,--,--,,,,,,,16,16,16,1,15,12, 2,--,--,1,1,11,6,10,3,9,3, 2,--,--,--,1,2,6,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Caloundra City Private School,Pelican Waters,10,10,--,5,3,9,--,0,100%,100%,10,5,3,--,2, 2,2,--,5,--,,,,,,,,,,,,,,,,,9,9,5,3,--,2, 2,2,--,5,--,,,,,,,,,,,,1,4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Caloundra State High School,Caloundra,203,181,--,195,34,79,--,3,99%,93%,181,176,32,159,83, 23,23,--,5,3,22,19,2,18,2,--,1,--,--,--,,,,,,,79,78,75,12,66,29, 6,15,--,4,2,124,103,120,22,111,56, 17,9,--,1,1,11,19,28,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Calvary Christian College,Carbrook,83,70,--,25,16,68,--,3,89%,98%,70,21,13,1,3, 15,1,--,9,1,13,4,3,1,1,1,--,--,--,--,,,,,,,68,61,14,10,1,--, 10,1,--,8,1,15,9,11,6,1,4, 6,--,--,1,--,15,19,24,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Calvary Christian College,Mount Louisa,53,46,--,20,2,28,--,3,92%,100%,46,17,2,1,14, 3,--,--,3,12,7,3,--,--,2,--,1,--,--,2,,,,,,,28,27,5,--,1,4, --,--,--,2,7,25,19,15,2,--,12, 3,1,--,1,7,5,7,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Cannon Hill Anglican College,Cannon Hill,149,143,--,63,10,141,--,0,98%,98%,143,60,8,31,40, 5,1,--,9,2,6,3,2,--,2,--,--,--,--,--,,,,,,,141,137,55,6,29,37, 3,--,--,9,1,8,6,8,4,2,5, 2,1,--,--,1,49,43,38,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Canterbury College,Waterford,164,161,--,69,27,121,--,0,99%,99%,161,67,26,20,34, 46,--,--,12,1,3,2,1,1,1,--,--,--,--,--,,,,,,,121,120,30,10,2,12, 19,--,--,12,1,43,41,39,17,19,23, 27,--,--,--,--,33,32,39,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Capalaba State College,Capalaba,80,76,3,76,10,22,--,0,98%,78%,76,74,9,50,69, 13,--,--,3,--,1,1,1,--,--,--,--,--,--,--,3,1,--,1,--, --,22,22,20,1,13,20, --,--,--,3,--,55,54,55,9,37,49, 13,--,--,--,--,3,2,9,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Capella State High School,Capella,27,27,--,27,7,11,--,0,100%,100%,27,27,7,27,27, --,--,--,--,--,,,,,,,,,,,,,,,,,11,11,11,1,11,11, --,--,--,--,--,16,16,16,6,16,16, --,--,--,--,--,0,2,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
