School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Goondiwindi State High School,Goondiwindi,77,65,2,74,26,44,--,1,97%,92%,65,64,21,57,49,3,--,--,1,2,10,9,4,6,6,1,--,--,--,--,2,1,1,1,1,--,44,41,43,11,39,31,1,--,--,1,1,31,24,30,14,24,24,3,--,--,--,1,5,6,10,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordonvale State High School,Gordonvale,91,69,1,53,14,41,--,4,92%,90%,69,38,8,16,29,3,--,1,--,1,21,15,6,9,11,--,--,--,--,--,,,,,,,41,39,11,2,3,8,3,--,--,--,--,49,30,42,12,22,32,--,--,1,--,1,8,6,16,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Grace Lutheran College,Rothwell,261,250,--,117,26,212,--,6,97%,94%,250,115,25,23,74,41,1,--,12,14,11,2,1,1,1,--,--,--,--,1,,,,,,,212,208,79,16,5,52,25,--,--,12,13,49,42,38,10,19,23,16,1,--,--,2,42,61,62,34,13,,,,,,,,,,,,,,,,,,,,,,,,,,
Groves Christian College,Kingston,62,33,2,40,6,21,--,12,74%,97%,33,27,2,18,8,6,2,--,3,4,27,13,4,--,10,4,--,--,2,3,,,,,,,21,19,13,1,10,1,4,1,--,1,2,39,14,27,5,8,17,6,1,--,4,5,2,9,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Gympie Special School,Gympie,2,--,2,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gympie State High School,Gympie,203,142,--,147,34,79,--,20,89%,91%,142,108,20,79,79,10,8,--,--,3,61,39,14,26,21,5,1,--,1,--,,,,,,,79,77,48,9,24,35,7,3,--,--,2,124,65,99,25,81,65,8,6,--,1,1,15,25,20,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Harristown State High School,Toowoomba,260,167,2,183,48,100,--,23,87%,95%,167,123,29,87,71,22,--,--,4,4,91,60,19,51,11,6,--,--,--,1,,,,,,,100,88,56,7,25,41,5,--,--,4,2,158,79,127,41,113,41,23,--,--,--,3,14,25,35,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Heatley Secondary College,Heatley,74,33,3,42,9,26,--,15,72%,87%,33,22,3,8,14,9,--,--,--,1,38,18,6,6,8,3,--,--,--,1,3,2,--,2,--,--,26,18,16,--,2,10,7,--,--,--,--,45,15,24,9,12,12,5,--,--,--,2,3,4,3,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Heights College,North Rockhampton,32,23,--,19,3,27,--,1,91%,100%,23,13,2,10,11,--,--,--,1,--,9,6,1,6,1,--,--,--,--,--,,,,,,,27,20,15,1,15,9,--,--,--,1,--,5,3,4,2,1,3,--,--,--,--,--,5,6,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Helensvale State High School,Helensvale,282,225,4,247,43,125,--,11,94%,84%,225,207,34,170,125,35,2,2,10,18,53,38,9,25,22,5,--,--,1,4,4,2,--,2,--,--,125,116,104,3,99,36,3,--,--,11,5,153,109,141,40,96,111,37,2,2,--,17,13,39,36,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Hervey Bay Senior College,Hervey Bay,40,32,--,40,6,--,--,0,100%,100%,32,32,6,22,21,20,--,--,--,5,8,8,--,4,3,3,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hervey Bay Special School,Hervey Bay,6,--,6,1,--,--,--,0,17%,--,,,,,,,,,,,,,,,,,,,,,6,1,--,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hervey Bay State High School,Pialba,93,66,3,60,8,39,--,2,90%,96%,66,42,7,28,33,--,--,--,3,1,24,15,1,14,8,--,--,--,--,1,3,3,--,3,3,--,39,31,9,2,3,5,--,--,--,3,1,51,35,48,6,39,36,--,--,--,--,1,2,10,13,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillbrook Anglican School,Enoggera,110,105,--,9,1,109,--,1,95%,95%,105,9,1,--,9,--,--,--,--,5,5,--,--,--,--,--,--,--,--,1,,,,,,,109,105,9,1,--,9,--,--,--,--,6,,,,,,,,,,,,33,23,31,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillcrest Christian College,Reedy Creek,58,52,--,17,4,44,--,4,90%,100%,52,17,4,2,7,9,--,--,1,3,,,,,,,,,,,,,,,,,44,42,11,2,1,6,4,--,--,1,3,14,10,6,2,1,1,5,--,--,--,--,4,21,15,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Hills International College,Jimboomba,24,18,--,10,6,12,--,3,79%,81%,18,9,6,--,6,1,--,--,--,2,6,1,--,--,1,--,--,--,--,--,,,,,,,12,10,4,3,--,1,1,--,--,--,--,12,8,6,3,--,6,--,--,--,--,2,1,2,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Holland Park State High School,Holland Park,87,76,--,86,20,46,--,1,99%,88%,76,76,15,76,37,14,--,--,3,14,11,10,5,10,3,1,--,--,--,--,,,,,,,46,45,46,7,46,16,6,--,--,3,6,41,31,40,13,40,24,9,--,--,--,8,11,15,16,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Holy Spirit College,North Mackay,98,90,1,58,11,60,--,4,95%,98%,90,55,9,31,33,6,1,--,--,4,7,3,2,1,1,--,--,--,--,--,,,,,,,60,59,25,3,2,20,3,1,--,--,3,37,31,33,8,30,14,3,--,--,--,1,10,18,26,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Home Hill State High School,Home Hill,35,32,1,24,4,21,--,1,94%,94%,32,23,4,12,18,1,--,--,--,--,2,1,--,--,1,--,--,--,--,--,,,,,,,21,21,12,2,3,12,1,--,--,--,--,13,11,12,2,9,7,--,--,--,--,--,2,7,6,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Hughenden State School,Hughenden,13,11,--,13,5,2,--,0,100%,--,11,11,5,11,2,--,--,--,--,8,2,2,--,2,--,--,--,--,--,--,,,,,,,2,2,2,1,2,--,--,--,--,--,--,11,9,11,4,11,2,--,--,--,--,8,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ignatius Park College,Cranbrook,137,124,--,88,19,84,--,3,93%,93%,124,84,16,48,76,8,--,--,--,1,13,4,3,3,3,--,--,--,--,--,,,,,,,84,78,38,5,6,33,4,--,--,--,1,53,46,50,14,45,46,4,--,--,--,--,10,21,27,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Immanuel Lutheran College,Buderim,53,50,--,28,7,46,--,0,98%,91%,50,26,6,3,19,9,--,--,--,1,3,2,1,--,1,--,--,--,--,1,,,,,,,46,44,21,4,2,16,6,--,--,--,1,7,6,7,3,1,4,3,--,--,--,1,10,12,8,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Indooroopilly State High School,Indooroopilly,156,96,--,43,13,110,9,20,70%,97%,96,33,9,9,6,20,3,5,1,13,60,10,4,6,--,--,--,--,--,10,,,,,,,109,82,27,8,3,6,20,3,5,--,20,36,8,16,5,12,--,--,--,--,--,3,21,27,30,24,8,9,6,--,--,--,--,--,--,--,1,--,1,--,--,--,--,--,--,--,--,--,--,1,0,3,5
Ingham State High School,Ingham,83,65,--,81,24,40,--,1,99%,100%,65,64,19,64,38,3,--,--,--,2,18,17,5,15,8,--,--,--,--,--,,,,,,,40,39,39,9,38,20,1,--,--,--,1,43,26,42,15,41,26,2,--,--,--,1,4,11,17,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Innisfail State College,Innisfail,126,87,3,82,27,36,--,13,84%,96%,87,63,22,9,58,3,--,--,4,--,36,19,5,3,15,--,--,--,--,--,,,,,,,36,31,12,3,1,11,--,--,--,4,--,87,56,70,24,11,62,3,--,--,--,--,7,12,11,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Iona College,Lindum,175,173,--,68,20,128,--,2,99%,94%,173,68,20,--,43,19,1,--,1,34,,,,,,,,,,,,,,,,,128,128,42,7,--,32,11,1,--,--,27,47,45,26,13,--,11,8,--,--,1,7,26,37,35,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich Girls' Grammar School,East Ipswich,101,97,--,49,4,81,--,1,98%,98%,97,47,3,6,42,2,--,--,1,4,4,2,1,--,2,--,--,--,--,--,,,,,,,81,79,30,--,1,28,1,--,--,1,1,20,18,19,4,5,16,1,--,--,--,3,21,34,21,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich Grammar School,Ipswich,145,114,--,29,19,121,--,4,87%,95%,114,17,9,1,11,3,--,--,3,6,31,12,10,--,6,1,--,--,--,1,,,,,,,121,104,13,4,--,9,3,--,--,3,7,24,10,16,15,1,8,1,--,--,--,--,24,34,33,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich Special School,Ipswich,1,--,1,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipswich State High School,Brassall,173,96,--,132,21,48,--,35,79%,95%,96,91,15,87,56,2,--,--,--,8,77,41,6,29,16,1,--,--,--,2,,,,,,,48,40,44,6,40,25,1,--,--,--,4,125,56,88,15,76,47,2,--,--,--,6,4,8,12,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Isis District State High School,Childers,81,56,--,66,7,31,--,8,90%,100%,56,49,5,41,37,1,--,--,--,--,25,17,2,15,9,--,--,--,--,--,,,,,,,31,30,25,1,20,15,--,--,--,--,--,50,26,41,6,36,31,1,--,--,--,--,3,7,14,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Islamic College of Brisbane,Karawatha,17,15,--,--,--,17,--,0,88%,88%,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,3,5,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
James Nash State High School,Gympie,125,114,--,89,23,63,--,0,98%,85%,114,81,21,23,74,9,--,--,5,1,11,8,2,5,6,--,--,--,--,--,,,,,,,63,59,29,7,7,22,2,--,--,5,1,62,55,60,16,21,58,7,--,--,--,--,15,14,18,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,
John Paul College,Daisy Hill,202,190,--,186,29,120,10,1,100%,95%,190,176,28,50,170,36,14,12,2,26,12,10,1,3,10,1,--,2,--,2,,,,,,,120,116,106,8,28,103,13,3,--,--,5,71,65,70,21,24,67,24,11,14,2,23,26,38,32,22,2,10,8,9,--,--,9,--,--,--,--,--,1,1,1,--,1,1,--,--,--,--,--,0,1,4,5
Kawana Waters State College,Bokarina,159,140,--,145,28,71,--,2,97%,92%,140,130,25,82,119,3,--,--,3,5,19,15,3,10,8,--,--,--,--,--,,,,,,,71,67,61,10,26,56,--,--,--,3,1,88,73,84,18,66,71,3,--,--,--,4,9,21,20,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Kedron State High School,Wooloowin,188,155,1,129,13,139,--,11,90%,88%,155,114,12,53,47,68,4,6,9,26,32,14,1,8,9,--,1,--,--,5,1,1,--,1,--,--,139,128,94,8,40,32,60,4,6,9,27,48,27,34,5,21,24,8,1,--,--,4,27,42,36,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Keebra Park State High School,Southport,112,67,--,97,18,25,--,6,94%,78%,67,59,12,45,39,10,--,--,3,5,45,38,6,34,7,3,--,--,--,--,,,,,,,25,19,18,4,9,9,3,--,--,3,--,87,48,79,14,70,37,10,--,--,--,5,3,6,7,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelvin Grove State College,Kelvin Grove,215,171,--,85,37,128,--,18,85%,85%,171,73,26,19,19,49,1,--,24,9,44,12,11,1,2,3,--,--,1,1,,,,,,,128,114,35,8,5,9,26,1,--,23,6,87,57,50,29,15,12,26,--,--,2,4,21,32,40,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenmore State High School,Kenmore,281,238,--,90,17,246,--,3,92%,95%,238,69,15,40,53,13,--,--,3,16,43,21,2,16,15,3,--,--,--,5,,,,,,,246,218,58,9,26,43,9,--,--,3,18,35,20,32,8,30,25,7,--,--,--,3,57,54,75,49,11,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepnock State High School,Bundaberg,166,118,4,93,21,77,--,17,86%,98%,118,68,14,35,45,5,--,--,2,3,44,24,6,12,15,1,--,--,--,--,4,1,1,1,--,--,77,73,29,7,3,20,4,--,--,2,2,85,45,63,13,44,40,2,--,--,--,1,11,19,27,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Kilcoy State High School,Kilcoy,49,31,--,47,10,15,--,1,98%,88%,31,30,6,29,15,2,--,--,--,--,18,17,4,15,5,--,--,--,--,2,,,,,,,15,13,14,2,13,5,1,--,--,--,1,34,18,33,8,31,15,1,--,--,--,1,2,3,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimberley College,Carbrook,96,71,--,16,7,52,--,22,77%,88%,71,13,4,4,5,3,--,--,2,10,25,3,3,--,--,--,--,--,--,1,,,,,,,52,52,7,1,--,4,2,--,--,2,6,44,19,9,6,4,1,1,--,--,--,5,11,14,17,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
King's Christian College,Reedy Creek,98,72,--,25,14,71,--,10,78%,83%,72,21,11,2,16,5,1,--,7,1,26,4,3,--,2,--,--,--,--,1,,,,,,,71,58,12,8,1,9,3,1,--,7,2,27,14,13,6,1,9,2,--,--,--,--,12,16,17,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingaroy State High School,Kingaroy,129,95,3,73,24,61,--,16,84%,93%,95,60,20,21,46,14,--,--,--,2,31,11,4,5,5,1,--,--,--,--,3,2,--,2,--,--,61,55,30,6,10,25,3,--,--,--,--,65,40,41,18,16,26,12,--,--,--,2,14,19,10,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingston College,Kingston,67,62,--,67,14,17,--,0,100%,100%,62,62,13,62,29,11,--,--,--,3,5,5,1,5,1,--,--,--,--,--,,,,,,,17,17,17,3,17,7,3,--,--,--,1,50,45,50,11,50,23,8,--,--,--,2,2,6,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingston Learning Centre,Kingston,60,3,--,19,4,--,--,40,33%,--,3,2,--,2,--,--,--,--,--,--,57,17,4,12,2,2,--,--,--,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirwan State High School,Kirwan,311,233,--,225,38,150,--,5,95%,93%,233,161,26,119,141,15,--,--,4,3,78,64,12,52,33,1,--,--,--,--,,,,,,,150,130,70,13,21,61,4,--,--,4,1,161,103,155,25,150,113,12,--,--,--,2,17,30,38,40,25,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuraby Special School,Kuraby,5,--,5,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuranda District State College,Myola,20,13,--,16,3,11,--,3,85%,90%,13,12,3,12,1,1,--,--,--,--,7,4,--,4,2,--,--,--,--,--,,,,,,,11,10,10,--,10,--,--,--,--,--,--,9,3,6,3,6,3,1,--,--,--,--,4,1,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Laidley State High School,Laidley,78,55,4,61,15,30,--,5,90%,86%,55,46,7,32,34,5,--,--,--,4,19,12,7,5,8,--,--,--,--,--,4,3,1,--,3,--,30,25,21,4,16,10,3,--,--,--,2,44,30,37,10,21,32,2,--,--,--,2,2,12,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Livingstone Christian College,Ormeau,34,23,--,24,2,20,--,1,91%,92%,23,16,1,14,--,4,--,--,4,--,11,8,1,7,--,--,--,--,--,1,,,,,,,20,16,13,1,11,--,4,--,--,4,1,14,7,11,1,10,--,--,--,--,--,--,1,4,6,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Lockyer District State High School,Gatton,145,133,7,143,19,77,--,0,99%,91%,133,133,18,133,70,4,--,--,--,1,5,5,1,5,1,--,--,--,--,--,7,5,--,5,1,--,77,77,77,4,77,33,2,--,--,--,1,61,56,61,15,61,38,2,--,--,--,--,13,18,21,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan City Special School,Logan Central,8,--,8,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loganlea State High School,Loganlea,91,62,1,91,27,27,--,0,100%,95%,62,62,21,56,49,15,1,--,1,4,28,28,6,27,14,--,--,--,--,3,1,1,--,1,--,--,27,22,27,6,25,18,3,--,--,1,5,63,40,63,21,58,45,12,1,--,--,2,1,3,5,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Longreach State High School,Longreach,26,15,2,20,10,9,--,2,85%,83%,15,13,8,13,9,--,--,--,--,--,9,6,2,6,3,--,--,--,--,--,2,1,--,1,--,--,9,7,6,2,6,4,--,--,--,--,--,15,8,13,8,13,8,--,--,--,--,--,0,2,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Loreto College Coorparoo,Coorparoo,138,137,--,20,10,128,--,0,100%,99%,137,19,10,--,11,9,--,--,2,13,1,1,--,--,--,1,--,--,--,--,,,,,,,128,128,11,4,--,7,4,--,--,2,10,10,9,9,6,--,4,6,--,--,--,3,33,42,37,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Lourdes Hill College,Hawthorne,159,141,--,46,20,143,--,3,92%,92%,141,41,16,1,32,10,--,--,3,11,18,5,4,--,4,--,--,--,--,1,,,,,,,143,131,37,12,1,31,9,--,--,3,9,16,10,9,8,--,5,1,--,--,--,3,21,46,44,25,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Lowood State High School,Lowood,103,73,1,57,18,54,--,7,85%,86%,73,42,17,27,33,2,--,--,--,4,29,15,1,12,6,1,--,--,--,1,,,,,,,54,43,19,5,7,15,--,--,--,--,1,48,30,38,13,32,24,3,--,--,--,4,6,14,11,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabel Park State High School,Slacks Creek,66,56,2,65,19,23,--,0,100%,100%,56,55,17,54,48,18,3,--,--,4,8,8,2,8,5,1,1,--,--,2,2,2,--,2,1,--,23,21,22,7,22,19,6,2,--,--,4,41,35,41,12,40,34,13,2,--,--,2,1,1,3,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,
MacGregor State High School,Macgregor,288,238,--,284,19,189,--,1,99%,91%,238,236,18,236,59,6,--,--,9,31,50,48,1,48,13,--,--,--,--,9,,,,,,,189,163,186,8,186,44,4,--,--,9,20,99,75,98,11,98,28,2,--,--,--,20,25,44,57,36,27,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay Christian College,North Mackay,95,73,--,63,18,49,--,9,91%,90%,73,50,12,36,9,5,--,--,--,2,22,13,6,9,--,--,--,--,--,1,,,,,,,49,46,38,7,31,6,4,--,--,--,2,46,27,25,11,14,3,1,--,--,--,1,8,6,14,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay District Special School,Mackay,7,--,7,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay North State High School,North Mackay,203,158,3,126,19,105,--,5,91%,97%,158,100,14,66,70,18,--,--,--,2,42,24,5,17,9,2,--,--,--,1,3,2,--,2,--,--,105,88,40,6,8,27,6,--,--,--,2,95,70,84,13,75,52,14,--,--,--,1,13,30,37,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackay State High School,Mackay,114,76,2,108,22,44,--,4,95%,88%,76,76,15,76,12,3,--,--,--,1,36,31,7,31,3,--,--,--,--,--,2,1,--,1,--,--,44,38,43,4,43,6,3,--,--,--,1,68,38,64,18,64,9,--,--,--,--,--,3,13,10,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackenzie State Primary and Special School,Mackenzie,1,--,1,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malanda State High School,Malanda,57,42,--,55,14,34,--,0,100%,93%,42,40,9,37,30,3,--,--,--,1,15,15,5,15,9,1,--,--,--,--,,,,,,,34,32,32,2,30,21,1,--,--,--,--,23,10,23,12,22,18,3,--,--,--,1,6,10,6,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Maleny State High School,Maleny,94,74,--,81,26,50,--,3,96%,88%,74,65,19,59,40,9,1,--,1,1,20,16,7,13,5,--,1,--,--,2,,,,,,,50,47,40,12,36,20,3,1,--,1,1,44,27,41,14,36,25,6,1,--,--,2,16,9,19,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mansfield State High School,Mansfield,260,233,--,114,8,226,--,6,93%,93%,233,105,7,50,72,3,--,--,15,16,27,9,1,4,5,--,--,--,--,5,,,,,,,226,210,94,3,37,70,3,--,--,15,19,34,23,20,5,17,7,--,--,--,--,2,41,70,66,36,13,,,,,,,,,,,,,,,,,,,,,,,,,,
Mareeba State High School,Mareeba,115,82,--,87,16,55,--,12,89%,98%,82,67,11,45,41,15,--,--,1,--,33,20,5,15,7,1,--,--,--,1,,,,,,,55,51,45,2,32,31,5,--,--,1,1,60,31,42,14,28,17,11,--,--,--,--,16,11,18,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Marist College Ashgrove,Ashgrove,237,218,--,59,15,183,--,0,95%,96%,218,51,14,38,46,--,--,--,1,7,19,8,1,4,5,--,--,--,--,1,,,,,,,183,171,6,--,2,4,--,--,--,1,5,54,47,53,15,40,47,--,--,--,--,3,54,54,46,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Marist College Emerald,Emerald,63,50,--,36,17,36,--,2,94%,96%,50,27,11,4,17,4,--,--,1,2,13,9,6,4,4,1,--,--,--,1,,,,,,,36,34,15,3,1,11,2,--,--,1,1,27,16,21,14,7,10,3,--,--,--,2,5,12,13,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Maroochydore State High School,Maroochydore,205,167,3,155,37,96,--,8,92%,97%,167,134,30,64,103,51,--,--,10,6,35,20,7,11,11,3,--,--,--,3,3,1,--,1,--,--,96,86,61,10,32,43,12,--,--,7,1,106,81,93,27,43,71,42,--,--,3,8,10,35,30,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Marsden State High School,Waterford West,213,103,2,195,21,66,--,0,97%,99%,103,91,13,56,71,3,2,--,1,15,108,103,8,86,66,1,--,--,--,13,2,1,--,1,--,--,66,48,49,5,22,34,1,1,--,1,11,145,55,145,16,120,103,3,1,--,--,17,5,6,12,26,17,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary MacKillop College,Nundah,81,73,--,13,9,43,--,7,91%,94%,73,12,8,1,--,5,1,--,--,11,8,1,1,--,--,--,--,--,--,--,,,,,,,43,43,3,2,1,--,2,--,--,--,3,38,30,10,7,--,--,3,1,--,--,8,9,12,18,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryborough State High School,Maryborough,118,91,3,114,11,52,--,1,97%,94%,91,91,8,90,62,14,--,--,--,2,24,23,3,23,10,3,--,--,--,--,,,,,,,52,41,52,4,51,15,3,--,--,--,--,63,50,62,7,62,57,14,--,--,--,2,8,12,16,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Marymount College,Burleigh Waters,201,187,--,137,34,121,--,1,98%,87%,187,127,31,89,76,14,--,--,6,10,14,10,3,10,1,1,--,--,--,2,,,,,,,121,117,76,6,53,44,4,--,--,5,2,80,70,61,28,46,33,11,--,--,1,10,22,32,40,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Flinders Anglican College,Buderim,126,124,--,32,3,121,--,0,99%,97%,124,31,2,1,29,1,--,--,1,1,2,1,1,--,--,--,--,--,--,--,,,,,,,121,120,31,2,1,29,1,--,--,--,1,5,4,1,1,--,--,--,--,--,1,--,46,41,25,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Merrimac State High School,Mermaid Waters,198,145,--,169,30,85,--,0,96%,87%,145,124,20,115,63,25,--,--,6,9,53,45,10,43,17,4,1,--,--,2,,,,,,,85,71,56,3,46,19,1,--,--,6,5,113,74,113,27,112,61,28,1,--,--,6,8,22,25,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Miami State High School,Miami,105,81,--,96,34,38,--,0,100%,97%,81,72,30,54,36,28,--,--,2,7,24,24,4,22,6,--,--,--,--,--,,,,,,,38,33,30,7,26,7,4,--,--,2,2,67,48,66,27,50,35,24,--,--,--,5,5,11,9,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Middlemount Community School,Middlemount,22,16,--,18,12,8,--,1,95%,100%,16,13,9,7,6,2,--,--,--,--,6,5,3,4,1,--,--,--,--,--,,,,,,,8,7,6,3,3,3,--,--,--,--,--,14,9,12,9,8,4,2,--,--,--,--,1,3,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Miles State High School,Miles,25,24,--,23,6,11,--,0,100%,100%,24,22,5,21,16,7,--,--,--,--,1,1,1,1,--,--,--,--,--,--,,,,,,,11,11,9,2,8,8,2,--,--,--,--,14,13,14,4,14,8,5,--,--,--,--,0,3,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
