School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Marist College Ashgrove,Ashgrove,247,236,--,56,8,205,--,1,98%,99%,236,50,8,20,38,13,2,--,--,--,11,6,--,1,3,3,--,--,--,--,,,,,,,205,198,16,--,2,6,8,1,--,--,--,42,38,40,8,19,35,8,1,--,--,--,46,77,43,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Marist College Emerald,Emerald,88,88,--,72,15,34,--,0,100%,100%,88,72,15,22,22,62,1,--,--,5,,,,,,,,,,,,,,,,,34,34,18,2,4,2,12,--,--,--,--,54,54,54,13,18,20,50,1,--,--,5,3,13,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Maroochydore State High School,Maroochydore,190,186,4,190,17,94,--,0,100%,97%,186,186,16,150,169,41,5,1,5,7,,,,,,,,,,,4,4,1,2,2,--,94,94,94,2,74,85,11,4,--,5,3,92,92,92,14,76,84,30,1,1,--,4,16,19,34,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Marsden State High School,Waterford West,287,280,3,269,45,89,--,0,100%,97%,280,262,44,226,207,68,--,--,--,--,4,4,1,3,1,--,--,--,--,--,3,3,--,2,2,--,89,89,71,6,59,22,21,--,--,--,--,195,191,195,39,170,186,47,--,--,--,--,2,16,21,42,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary MacKillop College,Nundah,78,78,--,40,4,45,--,0,100%,98%,78,40,4,2,23,33,--,--,--,1,,,,,,,,,,,,,,,,,45,45,8,--,2,3,3,--,--,--,--,33,33,32,4,--,20,30,--,--,--,1,7,14,14,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryborough Special School,Maryborough,4,--,4,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryborough State High School,Maryborough,99,99,--,99,10,40,--,0,100%,100%,99,99,10,96,67,6,--,--,1,1,,,,,,,,,,,,,,,,,40,40,40,1,38,12,2,--,--,1,--,59,59,59,9,58,55,4,--,--,--,1,5,12,10,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Marymount College,Burleigh Waters,179,155,1,98,32,101,--,11,92%,91%,155,88,29,39,30,24,--,--,3,8,23,9,2,4,5,--,--,--,1,--,1,1,1,--,--,--,101,95,53,10,38,14,7,--,--,4,1,77,60,44,21,5,21,17,--,--,--,7,9,20,36,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Flinders Anglican College,Buderim,144,143,--,24,8,138,--,1,99%,100%,143,24,8,2,13,4,1,--,4,--,,,,,,,,,,,,,,,,,138,138,24,8,2,13,4,1,--,4,--,,,,,,,,,,,,47,52,29,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Meridan State College,Caloundra,171,169,2,171,27,62,--,0,100%,96%,169,169,25,109,164,66,--,--,10,13,,,,,,,,,,,2,2,2,--,2,--,62,62,62,5,31,59,8,--,--,7,1,107,107,107,20,78,105,58,--,--,3,12,9,23,16,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Merrimac State High School,Mermaid Waters,225,221,2,172,57,70,--,0,100%,99%,221,168,57,106,131,36,1,1,18,4,2,2,--,1,2,--,--,--,--,--,2,2,--,2,--,--,70,70,17,11,4,9,7,--,--,16,1,153,151,153,46,103,124,29,1,1,2,3,12,13,19,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Miami State High School,Miami,170,167,3,134,50,52,--,0,99%,93%,167,133,50,61,106,33,7,21,12,30,,,,,,,,,,,3,1,--,1,--,--,52,52,27,6,4,20,4,--,4,9,4,115,115,106,44,57,86,29,7,17,3,26,10,19,20,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Middlemount Community School,Middlemount,17,17,--,15,1,4,--,0,100%,100%,17,15,1,10,12,1,--,--,--,--,,,,,,,,,,,,,,,,,4,4,3,--,1,2,--,--,--,--,--,13,13,12,1,9,10,1,--,--,--,--,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Miles State High School,Miles,23,22,1,22,7,10,--,0,96%,100%,22,22,7,21,4,--,--,--,--,--,,,,,,,,,,,,,,,,,10,10,10,4,9,1,--,--,--,--,--,12,12,12,3,12,3,--,--,--,--,--,1,2,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirani State High School,Mirani,156,152,2,151,17,52,--,0,99%,96%,152,149,17,20,148,25,--,1,--,15,2,2,--,--,2,--,--,--,--,--,,,,,,,52,52,51,--,--,51,13,--,--,--,7,102,100,100,17,20,99,12,--,1,--,8,4,16,18,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton Special School,Mitchelton,11,--,11,6,--,--,--,0,55%,--,,,,,,,,,,,,,,,,,,,,,11,6,--,6,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchelton State High School,Mitchelton,82,80,2,76,8,34,--,0,100%,84%,80,74,8,49,49,21,--,--,1,3,,,,,,,,,,,2,2,--,2,--,--,34,34,29,2,17,8,9,--,--,1,2,46,46,45,6,32,41,12,--,--,--,1,2,5,5,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Monto State High School,Monto,22,21,1,17,10,4,--,0,95%,100%,21,17,10,3,15,4,--,--,--,--,,,,,,,,,,,,,,,,,4,4,2,1,--,1,1,--,--,--,--,17,17,15,9,3,14,3,--,--,--,--,1,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moranbah State High School,Moranbah,96,96,--,94,25,30,--,0,100%,100%,96,94,25,54,94,27,--,--,--,--,,,,,,,,,,,,,,,,,30,30,28,4,6,28,8,--,--,--,--,66,66,66,21,48,66,19,--,--,--,--,3,6,11,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Morayfield State High School,Morayfield,223,203,4,167,22,56,--,3,99%,95%,203,150,20,89,123,53,--,--,3,--,16,13,2,7,7,--,--,--,--,--,4,4,--,2,3,--,56,56,15,3,6,8,8,--,--,2,--,163,147,148,19,90,122,45,--,--,1,--,7,11,16,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay Boys College,Manly West,31,31,--,13,6,30,--,0,100%,100%,31,13,6,--,4,9,--,--,1,--,,,,,,,,,,,,,,,,,30,30,12,5,--,3,8,--,--,1,--,1,1,1,1,--,1,1,--,--,--,--,5,12,11,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreton Bay College,Wynnum West,131,130,--,27,7,119,--,0,99%,97%,130,27,7,1,9,16,1,--,1,--,,,,,,,,,,,,,,,,,119,118,20,4,1,8,11,1,--,1,--,12,12,7,3,--,1,5,--,--,--,--,31,43,20,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Mossman State High School,Mossman,75,68,--,51,7,37,--,0,99%,91%,68,45,7,9,24,27,--,--,--,--,7,6,--,1,5,--,--,--,--,--,,,,,,,37,35,15,1,1,3,12,--,--,--,--,38,33,36,6,9,26,15,--,--,--,--,6,8,14,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Alvernia College,Kedron,141,132,--,54,6,97,--,3,94%,97%,132,53,6,1,6,51,1,--,2,1,9,1,--,--,--,1,--,--,--,--,,,,,,,97,91,19,--,1,--,18,--,--,2,--,44,41,35,6,--,6,34,1,--,--,1,11,31,32,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Gravatt State High School,Mount Gravatt,185,184,--,185,17,117,--,0,100%,97%,184,184,17,183,52,21,1,--,6,3,1,1,--,1,--,--,--,--,--,--,,,,,,,117,116,117,4,117,8,6,--,--,6,2,68,68,68,13,67,44,15,1,--,--,1,13,43,35,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Morgan State High School,Mount Morgan,19,18,--,18,2,2,--,1,95%,100%,18,18,2,4,18,1,--,--,--,--,,,,,,,,,,,,,,,,,2,2,2,--,--,2,--,--,--,--,--,17,16,16,2,4,16,1,--,--,--,--,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount St Bernard College,Herberton,29,27,1,29,4,5,--,0,100%,100%,27,27,4,14,22,4,--,--,--,--,1,1,--,1,--,--,--,--,--,--,1,1,--,--,1,--,5,5,5,1,5,5,--,--,--,--,--,23,22,23,3,10,17,4,--,--,--,--,0,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain Creek State High School,Mountain Creek,312,298,1,170,62,166,26,4,98%,95%,298,162,61,30,110,73,1,--,7,8,13,7,1,2,6,--,--,--,--,--,1,1,--,1,1,--,166,164,57,26,1,35,22,--,--,7,--,119,108,109,36,31,78,51,1,--,--,8,20,39,58,43,6,26,26,3,--,--,3,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,2,7,10,7
Moura State High School,Moura,24,24,--,19,--,9,--,0,100%,88%,24,19,--,14,18,1,--,--,--,--,,,,,,,,,,,,,,,,,9,9,4,--,4,3,--,--,--,--,--,15,15,15,--,10,15,1,--,--,--,--,1,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Isa State Special School,Mount Isa,3,--,2,--,--,--,--,1,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College,Mitchelton,146,142,--,84,12,75,--,2,98%,98%,142,83,12,58,43,52,--,--,1,1,4,1,--,1,--,--,--,--,--,--,,,,,,,75,74,21,--,16,1,7,--,--,1,1,71,68,63,12,43,42,45,--,--,--,--,13,23,32,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Maria College - Petrie,Petrie,44,41,--,43,11,--,--,0,100%,100%,41,40,10,39,5,20,--,--,--,1,3,3,1,3,1,1,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Ommaney Special School,Mount Ommaney,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt St Michael's College,Ashgrove,146,146,--,37,11,110,--,0,100%,100%,146,37,11,--,6,30,1,1,3,2,,,,,,,,,,,,,,,,,110,110,5,--,--,4,1,--,--,3,--,36,36,32,11,--,2,29,1,1,--,2,43,46,19,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mudgeeraba Special School,Mudgeeraba,16,--,15,--,--,--,--,1,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mueller College,Rothwell,102,92,1,52,16,71,--,1,96%,92%,92,46,13,24,23,23,--,--,--,--,9,5,2,1,2,1,--,--,--,--,1,1,1,1,--,--,71,67,23,6,9,3,15,--,--,--,--,30,25,28,9,16,22,9,--,--,--,--,13,26,13,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Murgon State High School,Murgon,54,35,2,23,11,18,--,8,81%,100%,35,14,6,8,6,--,--,--,--,--,17,9,5,4,2,2,--,--,--,--,,,,,,,18,18,2,--,2,--,--,--,--,--,--,34,17,21,11,10,8,2,--,--,--,--,3,1,7,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Music Industry College,Fortitude Valley,34,30,--,15,11,18,--,4,88%,83%,30,15,11,3,3,5,1,--,3,--,,,,,,,,,,,,,,,,,18,18,7,4,2,--,4,1,--,3,--,16,12,8,7,1,3,1,--,--,--,--,1,3,10,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Christian College,Woombye,97,91,--,33,14,76,--,1,99%,91%,91,28,12,12,15,7,--,--,5,1,6,5,2,2,5,2,--,--,--,--,,,,,,,76,76,16,6,4,5,4,--,--,4,1,21,15,17,8,10,15,5,--,--,1,--,22,26,19,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour Special School,Nambour,7,--,7,1,--,--,--,0,14%,--,,,,,,,,,,,,,,,,,,,,,7,1,--,1,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nambour State College,Nambour,203,196,4,139,55,79,--,1,100%,96%,196,133,54,90,77,28,--,--,7,--,3,2,1,--,2,--,--,--,--,--,4,4,--,2,4,--,79,79,34,19,17,10,13,--,--,7,--,120,117,101,36,73,69,15,--,--,--,--,23,26,27,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nanango State High School,Nanango,76,71,1,76,7,29,--,0,100%,100%,71,71,7,71,32,8,--,--,--,--,4,4,--,4,--,--,--,--,--,--,1,1,--,1,1,--,29,29,29,3,29,5,6,--,--,--,--,46,42,46,4,46,27,2,--,--,--,--,3,9,10,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Narangba Valley State High School,Narangba,335,335,--,333,49,136,--,0,100%,98%,335,333,49,324,140,58,2,3,1,14,,,,,,,,,,,,,,,,,136,136,134,2,134,3,9,--,--,1,--,199,199,199,47,190,137,49,2,3,--,14,34,48,33,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Narbethong State Special School,Buranda,3,--,3,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nerang State High School,Nerang,127,123,1,101,31,42,--,0,99%,98%,123,98,31,53,60,22,--,--,14,--,3,3,--,2,1,--,--,--,--,--,,,,,,,42,42,19,4,12,2,4,--,--,13,--,84,81,82,27,43,59,18,--,--,1,--,2,16,12,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Christian College,Cooroy,9,8,--,--,--,9,--,0,89%,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,1,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa District State High School,Cooroy,208,199,2,193,36,99,--,0,100%,94%,199,185,35,116,122,34,--,--,2,11,7,6,--,4,5,--,--,--,--,--,2,2,1,2,2,--,99,97,85,17,55,30,11,--,--,2,--,107,102,106,18,65,97,23,--,--,--,11,12,33,36,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Noosa Flexible Learning Centre,Sunshine Beach,18,8,--,10,1,--,--,6,67%,--,8,6,--,4,2,2,--,--,--,--,10,4,1,1,2,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Lakes State College,North Lakes,310,310,--,267,25,141,--,0,100%,96%,310,267,25,204,154,131,5,--,1,--,,,,,,,,,,,,,,,,,141,141,105,9,89,18,44,1,--,1,--,169,169,162,16,115,136,87,4,--,--,--,14,52,48,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,
North Rockhampton State High School,Rockhampton North,152,148,2,142,25,41,--,0,100%,92%,148,138,24,130,58,13,--,--,2,--,2,2,--,2,2,--,--,--,--,--,2,2,1,2,1,--,41,41,35,1,32,9,2,--,--,2,--,109,107,105,23,100,51,11,--,--,--,--,8,11,12,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Beaches State High School,Deeragun,76,74,--,58,1,28,--,0,100%,100%,74,56,1,21,48,3,1,--,--,24,2,2,--,2,2,--,--,--,--,1,,,,,,,28,28,13,--,3,8,2,1,--,--,4,48,46,45,1,20,42,1,--,--,--,21,0,5,11,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Peninsula Area State College,Bamaga,17,14,1,16,2,--,--,0,94%,--,14,14,2,13,12,1,--,--,--,--,2,2,--,2,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northpine Christian College,Dakabin,54,54,--,11,7,43,--,0,100%,88%,54,11,7,--,1,9,3,--,1,--,,,,,,,,,,,,,,,,,43,43,7,6,--,--,6,--,--,1,--,11,11,4,1,--,1,3,3,--,--,--,8,13,13,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Northside Christian College,Everton Park,127,121,--,35,9,98,--,0,98%,97%,121,31,7,13,3,20,--,--,2,--,6,4,2,1,1,--,--,--,--,--,,,,,,,98,96,8,3,1,--,7,--,--,2,--,29,25,27,6,13,4,13,--,--,--,--,27,44,16,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Nursery Road State Special School,Holland Park,7,--,6,--,--,--,--,1,0%,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakey State High School,Oakey,64,56,7,60,23,23,--,0,97%,100%,56,54,23,49,26,13,--,--,--,--,1,1,--,1,--,--,--,--,--,--,7,5,--,5,--,--,23,23,21,4,20,2,2,--,--,--,--,34,33,34,19,30,24,11,--,--,--,--,1,9,6,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ormeau Woods State High School,Ormeau,146,146,--,143,12,62,--,0,100%,100%,146,143,12,136,36,29,--,--,19,1,,,,,,,,,,,,,,,,,62,62,60,4,60,1,6,--,--,19,--,84,84,83,8,76,35,23,--,--,--,1,6,15,27,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ormiston College,Ormiston,123,120,--,6,--,121,--,0,98%,100%,120,6,--,--,4,2,--,--,2,--,,,,,,,,,,,,,,,,,121,118,6,--,--,4,2,--,--,2,--,,,,,,,,,,,,37,43,30,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lady of the Southern Cross College,Dalby,46,45,1,18,12,35,--,0,100%,91%,45,17,11,--,--,11,--,--,--,2,,,,,,,,,,,1,1,1,--,1,--,35,35,10,5,--,--,8,--,--,--,2,10,10,7,6,--,--,3,--,--,--,--,6,9,10,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lady's College,Annerley,72,68,--,43,3,41,--,1,97%,93%,68,41,3,22,14,19,--,--,2,1,4,2,--,1,1,--,--,--,--,--,,,,,,,41,40,16,2,10,2,5,--,--,2,--,31,28,27,1,13,13,14,--,--,--,1,3,11,15,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Lutheran College,Meridan Plains,71,68,--,28,7,61,--,1,96%,93%,68,28,7,15,18,6,1,--,--,--,,,,,,,,,,,,,,,,,61,59,19,5,8,12,4,1,--,--,--,10,9,9,2,7,6,2,--,--,--,--,7,22,13,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Pines State High School,Pacific Pines,222,221,1,181,48,63,--,0,100%,96%,221,180,48,114,94,61,6,7,24,10,,,,,,,,,,,1,1,--,1,1,--,63,63,43,5,33,7,10,2,4,21,5,158,158,137,43,81,87,51,4,3,3,5,8,22,25,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Padua College,Kedron,169,166,--,74,17,103,--,3,98%,98%,166,74,17,4,28,59,28,5,--,5,,,,,,,,,,,,,,,,,103,103,14,1,1,2,10,4,1,--,1,66,63,60,16,3,26,49,24,4,--,4,20,34,27,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Palm Beach-Currumbin State High School,Palm Beach,372,366,6,243,122,154,--,0,99%,97%,366,239,122,58,106,136,54,16,43,17,,,,,,,,,,,6,4,--,2,4,--,154,154,51,38,3,16,30,3,3,36,3,212,212,188,84,55,90,106,51,13,7,14,22,51,69,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Ridge State High School,Park Ridge,147,147,--,128,15,40,--,0,100%,98%,147,128,15,71,102,34,--,--,3,1,,,,,,,,,,,,,,,,,40,40,34,--,18,30,4,--,--,3,1,107,107,94,15,53,72,30,--,--,--,--,6,8,7,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Parklands Christian College,Park Ridge,42,42,--,23,6,29,--,0,100%,80%,42,23,6,7,13,9,--,--,1,--,,,,,,,,,,,,,,,,,29,29,11,4,--,3,7,--,--,1,--,13,13,12,2,7,10,2,--,--,--,--,2,6,11,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Peace Lutheran College,Kamerunga,53,49,--,14,4,33,--,2,94%,97%,49,13,3,--,10,2,--,--,--,1,4,1,1,--,--,--,--,--,--,--,,,,,,,33,32,6,1,--,5,1,--,--,--,1,20,17,8,3,--,5,1,--,--,--,--,7,6,11,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Peregian Beach College,Peregian Beach,3,3,--,--,--,3,--,0,100%,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Pimlico State High School,Pimlico,275,256,4,107,8,210,--,1,96%,95%,256,98,8,28,87,4,--,--,--,29,15,9,--,7,7,--,--,--,--,3,,,,,,,210,198,50,1,23,37,1,--,--,--,25,61,58,57,7,12,57,3,--,--,--,7,33,54,61,50,12,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Rivers Special School,Lawnton,10,--,10,6,--,--,--,0,60%,--,,,,,,,,,,,,,,,,,,,,,10,6,--,1,6,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Rivers State High School,Strathpine,242,237,3,242,31,112,--,0,100%,98%,237,237,31,237,137,25,1,--,7,--,2,2,--,2,1,--,--,--,--,--,3,3,--,3,--,--,112,112,112,5,112,18,4,--,--,7,--,127,125,127,26,127,120,21,1,--,--,--,17,39,38,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Pioneer State High School,Andergrove Mackay,135,130,--,132,17,54,--,0,100%,87%,130,127,15,53,126,24,--,--,--,9,5,5,2,1,5,--,--,--,--,--,,,,,,,54,52,51,3,12,50,3,--,--,--,--,81,78,81,14,42,81,21,--,--,--,9,6,6,17,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Pittsworth State High School,Pittsworth,94,86,--,78,33,44,--,3,97%,90%,86,73,33,67,14,29,--,--,1,--,8,5,--,5,3,--,--,--,--,--,,,,,,,44,44,33,8,31,4,9,--,--,1,--,50,42,45,25,41,13,20,--,--,--,--,7,7,15,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Prince of Peace Lutheran College,Everton Hills,49,43,--,12,3,43,--,2,92%,98%,43,10,2,--,2,7,--,1,6,1,6,2,1,--,1,--,--,--,--,--,,,,,,,43,41,8,2,--,1,6,--,--,6,--,6,2,4,1,--,2,1,--,1,--,1,11,18,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Proserpine State High School,Proserpine,141,138,2,76,10,63,--,1,99%,96%,138,74,10,47,41,10,--,--,--,11,,,,,,,,,,,2,2,--,--,2,--,63,63,19,--,16,6,--,--,--,--,2,76,75,55,10,31,35,10,--,--,--,9,9,19,24,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Qld Academy for Science Mathematics and Technology,Toowong,132,132,--,132,--,--,117,0,100%,99%,132,132,--,--,131,28,--,--,35,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,117,117,--,--,116,24,--,--,33,--,14,14,14,--,--,14,4,--,--,2,--,28,35,26,28
Queensland Academy for Creative Industries,Kelvin Grove,118,117,--,114,1,--,108,0,100%,100%,117,113,1,--,113,1,--,--,4,--,1,1,--,--,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,108,105,1,--,105,1,--,--,1,--,5,4,5,--,--,5,--,--,--,--,--,6,25,35,42
Queensland Academy for Health Sciences,Southport,75,73,--,69,1,--,59,0,100%,99%,73,67,1,--,1,67,--,--,16,--,2,2,--,--,--,2,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,59,55,1,--,1,55,--,--,16,--,16,14,14,--,--,--,14,--,--,--,--,9,20,18,12
Ravenshoe State School,Ravenshoe,28,25,--,24,2,6,--,2,93%,100%,25,23,2,8,20,7,--,--,--,1,3,1,--,1,1,--,--,--,--,--,,,,,,,6,5,5,--,3,5,1,--,--,--,--,22,20,19,2,6,16,6,--,--,--,1,0,4,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Hill Special School,Red Hill,2,--,2,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redbank Plains State High School,Redbank Plains,222,218,1,185,22,59,--,0,100%,88%,218,181,22,134,138,47,8,1,4,8,3,3,--,2,1,--,--,--,--,--,1,1,--,1,1,--,59,57,29,--,16,15,4,4,--,4,--,162,161,155,22,120,124,43,4,1,--,8,2,8,14,23,12,,,,,,,,,,,,,,,,,,,,,,,,,,
Redcliffe Special School,Redcliffe,14,--,14,8,2,--,--,0,57%,--,,,,,,,,,,,,,,,,,,,,,14,8,2,8,2,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redcliffe State High School,Redcliffe,184,179,--,169,23,61,--,0,100%,94%,179,164,23,114,78,83,1,--,4,1,5,5,--,2,3,--,--,--,--,--,,,,,,,61,61,47,3,37,5,18,--,--,2,--,123,118,122,20,79,76,65,1,--,2,1,12,22,22,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Redeemer Lutheran College,Rochedale,103,101,--,33,5,93,--,0,99%,94%,101,32,5,19,12,14,1,--,10,3,2,1,--,--,--,1,--,--,--,--,,,,,,,93,91,24,2,14,9,8,1,--,10,1,10,10,9,3,5,3,7,--,--,--,2,20,29,26,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,
