School,Locality,SEP,QCE,QCIA,VET,SAT,OP,IBD,Senior_Statement_only,PCT_with_QCE_VET_SAT_IBD,PCT_QTAC_applicants_with_tertiary_offer,QCE_N,QCE_VET,QCE_SAT,QCE_CertI,QCE_CertII,QCE_CertIII,QCE_CertIV,QCE_VET_Dip_or_Adv_Dip,QCE_uni_subject_at_school,QCE_VET_Dip_or_Adv_Dip_unit_at_school,not_yet_QCE_N,not_yet_QCE_VET,not_yet_QCE_SAT,not_yet_QCE_CertI,not_yet_QCE_CertII,not_yet_QCE_CertIII,not_yet_QCE_CertIV,not_yet_QCE_VET_Dip_or_AdvDip,not_yet_QCE_uni_subject_at_school,not_yet_QCE_VET_Dip_or_AdvDip_unit_at_school,QCIA_N,QCIA_VET,QCIA_SAT,QCIA_CertI,QCIA_CertII,QCIA_CertIII,OP_N,OP_QCE,OP_VET,OP_SAT,OP_CertI,OP_CertII,OP_CertIII,OP_CertIV,OP_VET_Dip_or_AdvDip,OP_uni_subject_at_school,OP_VET_Dip_or_AdvDip_unit_at_school,OPinelig_N,OPinelig_QCE,OPinelig_VET,OPinelig_SAT,OPinelig_CertI,OPinelig_CertII,OPinelig_CertIII,OPinelig_CertIV,OPinelig_VET_Dip_or_AdvDip,OPinelig_uni_subject_at_school,OPinelig_VET_Dip_or_AdvDip_unit_at_school,OP1_5,OP6_10,OP11_15,OP16_20,OP21_25,IBD_N,IBD_QCE,IBD_VET,IBD_SAT,IBD_CertI,IBD_CertII,IBD_CertIII,IBD_CertIV,IBD_VET_Dip_or_AdvDip,IBD_uni_subject_at_school,IBD_VET_Dip_or_AdvDip_unit_at_school,notIBD_N,notIBD_QCE,notIBD_VET,notIBD_SAT,notIBD_CertI,notIBD_CertII,notIBD_CertIII,notIBD_CertIV,notIBD_VET_Dip_or_AdvDip,notIBD_uni_subject_at_school,notIBD_VET_Dip_or_AdvDip_unit_at_school,IBD45_41,IBD40_36,IBD35_31,IBD30_24
Rockhampton Special School,Rockhampton,2,--,2,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockhampton State High School,Rockhampton,139,84,1,78,18,44,--,20,78%,92%,84,53,12,22,39,8,--,--,--,4,54,24,6,12,10,1,--,--,--,--,1,1,--,1,--,--,44,34,7,--,1,6,--,--,--,--,--,94,50,70,18,33,43,9,--,--,--,4,4,8,14,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Roma State College,Roma,47,24,3,25,16,13,--,7,77%,73%,24,13,8,3,9,2,--,--,--,2,20,12,8,3,7,--,--,--,--,--,,,,,,,13,11,4,2,1,2,--,--,--,--,1,31,13,21,14,5,14,2,--,--,--,1,2,4,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosedale State School,Rosedale,28,20,1,22,3,4,--,3,86%,100%,20,18,2,15,7,--,--,--,--,--,7,4,1,3,1,--,--,--,--,1,,,,,,,4,4,4,--,3,1,--,--,--,--,--,23,16,18,3,15,7,--,--,--,--,1,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosella Park School,Gladstone,7,--,6,1,1,--,--,1,14%,--,,,,,,,,,,,,,,,,,,,,,6,1,1,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosewood State High School,Rosewood,65,35,--,59,11,29,--,4,92%,94%,35,34,3,32,11,2,--,--,--,3,30,25,8,24,5,--,--,--,--,--,,,,,,,29,24,27,4,25,10,1,--,--,--,2,36,11,32,7,31,6,1,--,--,--,1,1,7,13,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Runcorn State High School,Runcorn,219,158,--,197,39,113,--,4,97%,96%,158,142,29,125,86,21,1,--,5,15,61,55,10,41,31,5,1,--,--,11,,,,,,,113,95,96,8,85,37,12,--,--,5,16,106,63,101,31,81,80,14,2,--,--,10,15,23,30,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Catholic College,Kirwan,171,158,--,99,23,121,--,4,96%,94%,158,92,19,8,82,16,--,--,4,5,13,7,4,1,3,1,--,--,--,1,,,,,,,121,119,59,12,1,51,12,--,--,4,3,50,39,40,11,8,34,5,--,--,--,3,15,30,39,28,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Mary's Catholic College  South Burnett,Kingaroy,21,19,--,11,7,13,--,1,95%,75%,19,10,6,1,4,5,--,--,--,1,2,1,1,--,--,1,--,--,--,--,,,,,,,13,13,5,2,1,3,1,--,--,--,--,8,6,6,5,--,1,5,--,--,--,1,1,5,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Stephen's College,Coomera,66,60,1,16,9,58,--,2,94%,98%,60,14,7,--,--,12,--,--,4,3,5,1,1,--,--,--,--,--,--,--,1,1,1,--,1,--,58,56,12,6,--,--,11,--,--,4,2,7,4,3,2,--,--,1,--,--,--,1,12,13,23,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
San Sisto College,Carina,71,66,--,66,12,58,--,0,99%,90%,66,62,12,58,2,15,--,--,--,9,5,4,--,4,--,--,--,--,--,1,,,,,,,58,53,53,1,53,1,2,--,--,--,7,13,13,13,11,9,1,13,--,--,--,3,5,17,13,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandgate District State High School,Sandgate,186,145,1,110,11,106,--,9,90%,93%,145,88,8,47,55,15,1,5,--,16,40,21,3,14,8,--,--,--,--,8,1,1,--,--,1,--,106,91,45,4,9,33,13,1,5,--,20,79,54,64,7,52,30,2,--,--,--,4,11,30,23,23,19,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarina State High School,Sarina,76,50,1,69,11,23,--,4,93%,100%,50,48,8,45,37,4,--,--,2,1,25,21,3,20,4,--,--,--,--,1,,,,,,,23,21,21,2,20,17,2,--,--,2,1,52,29,48,9,45,24,2,--,--,--,1,2,5,7,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Scots PGC College,Warwick,52,48,--,35,10,39,--,0,96%,91%,48,33,9,23,28,23,--,--,1,--,4,2,1,1,1,1,--,--,--,--,,,,,,,39,36,22,3,15,19,13,--,--,1,--,13,12,13,7,9,10,11,--,--,--,--,12,10,6,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Seton College,Mount Gravatt East,18,--,18,14,4,--,--,0,78%,0%,,,,,,,,,,,,,,,,,,,,,18,14,4,12,2,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shailer Park State High School,Shailer Park,128,83,3,95,16,47,--,8,87%,81%,83,67,13,55,29,4,--,--,--,5,42,25,3,21,11,--,--,--,--,2,3,3,--,3,--,--,47,32,29,3,25,6,3,--,--,--,2,78,51,63,13,51,34,1,--,--,--,5,4,6,10,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom Christian College,Condon,10,1,--,3,1,--,--,7,30%,--,1,1,--,1,--,--,--,--,--,--,9,2,1,1,1,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shalom College,Bundaberg,167,155,--,107,11,121,--,4,96%,97%,155,102,11,38,77,6,--,--,1,5,12,5,--,2,4,--,--,--,--,--,,,,,,,121,115,73,3,20,64,3,--,--,1,4,46,40,34,8,20,17,3,--,--,--,1,25,36,27,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheldon College,Sheldon,119,116,--,107,27,98,--,1,99%,96%,116,105,26,1,104,36,--,--,2,2,3,2,1,--,1,--,--,--,--,--,,,,,,,98,98,88,16,1,87,28,--,--,2,1,21,18,19,11,--,18,8,--,--,--,1,21,39,34,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Siena Catholic College,Sippy Downs,138,116,--,37,9,114,--,3,91%,94%,116,27,6,6,15,6,--,--,4,4,22,10,3,8,3,--,--,--,--,1,,,,,,,114,105,19,3,2,11,5,--,--,4,3,24,11,18,6,12,7,1,--,--,--,2,19,21,46,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Smithfield State High School,Smithfield,170,76,3,91,20,68,--,29,75%,93%,76,40,7,2,30,19,--,--,--,3,91,51,13,23,17,6,1,--,--,--,,,,,,,68,53,23,3,1,19,4,--,--,--,1,99,23,68,17,24,28,21,1,--,--,2,7,20,22,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Somerset College,Mudgeeraba,119,111,--,2,2,104,13,1,93%,96%,111,2,2,--,--,2,--,--,4,1,8,--,--,--,--,--,--,--,--,1,,,,,,,104,97,1,1,--,--,1,--,--,4,2,2,1,1,1,--,--,1,--,--,--,--,36,32,26,9,1,13,13,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,2,9,2,0
Somerville House,South Brisbane,154,149,--,47,9,132,--,2,99%,96%,149,44,8,1,35,10,2,--,5,9,5,3,1,--,1,--,1,--,--,1,,,,,,,132,132,28,--,1,27,--,--,--,5,6,22,17,19,9,--,9,10,3,--,--,4,49,39,30,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Cross Catholic College,Scarborough,95,79,--,37,3,76,--,5,84%,93%,79,36,3,8,30,2,--,--,--,7,16,1,--,--,1,--,--,--,--,3,,,,,,,76,65,29,2,7,24,1,--,--,--,5,19,14,8,1,1,7,1,--,--,--,5,11,22,19,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport Special  School,Southport,11,--,11,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southport State High School,Southport,150,96,4,126,17,67,--,3,96%,79%,96,78,14,67,46,6,--,1,10,7,50,47,2,39,13,--,--,--,--,5,4,1,1,1,--,--,67,57,49,4,39,22,--,--,--,10,7,79,39,76,12,67,37,6,--,1,--,5,3,13,17,22,12,,,,,,,,,,,,,,,,,,,,,,,,,,
Spinifex State College Mount Isa,Mount Isa,166,109,4,128,32,63,--,14,87%,87%,109,93,21,58,56,8,--,--,--,2,53,35,11,22,6,4,--,--,--,--,,,,,,,63,55,46,5,29,25,4,--,--,--,--,99,54,82,27,51,37,8,--,--,--,2,10,12,16,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Springwood State High School,Springwood,162,145,--,113,13,62,--,3,98%,96%,145,100,12,42,77,39,--,--,8,16,17,13,1,9,6,1,--,--,--,1,,,,,,,62,60,22,1,5,13,8,--,--,8,4,100,85,91,12,46,70,32,--,--,--,13,13,11,21,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Aidan's Anglican Girls' School,Corinda,116,115,1,31,3,107,--,0,99%,94%,115,31,3,10,29,2,--,--,2,10,,,,,,,,,,,,,,,,,107,107,24,--,7,24,--,--,--,2,8,8,8,7,3,3,5,2,--,--,--,2,33,30,27,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Anglican College,Peregian Springs,39,38,--,20,4,34,--,0,100%,93%,38,19,4,--,18,1,--,--,6,--,1,1,--,--,1,--,--,--,--,--,,,,,,,34,33,16,--,--,16,--,--,--,6,--,5,5,4,4,--,3,1,--,--,--,--,4,11,10,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrew's Catholic College,Redlynch,110,94,--,56,9,84,--,5,93%,97%,94,48,7,5,36,30,--,1,5,3,16,8,2,2,4,2,--,--,1,--,,,,,,,84,79,36,4,3,29,23,--,--,5,2,26,15,20,5,4,11,9,--,1,1,1,13,24,20,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Andrews Lutheran College,Tallebudgera,67,64,--,24,12,51,--,0,97%,86%,64,23,11,--,15,7,--,--,3,7,3,1,1,--,--,1,--,--,--,--,,,,,,,51,49,12,4,--,10,1,--,--,3,4,16,15,12,8,--,5,7,--,--,--,3,5,14,14,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Anthony's Catholic College,Deeragun,45,37,--,25,5,26,--,2,93%,100%,37,20,4,1,17,1,--,--,--,2,8,5,1,--,4,--,--,--,--,2,,,,,,,26,23,12,1,--,12,--,--,--,--,1,19,14,13,4,1,9,1,--,--,--,3,0,5,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College,Cairns,106,95,--,5,3,89,--,3,90%,97%,95,5,3,--,4,2,--,--,--,3,11,--,--,--,--,--,--,--,--,1,,,,,,,89,81,5,3,--,4,2,--,--,--,4,,,,,,,,,,,,18,30,27,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Augustine's College  Springfield,Springfield,63,41,--,25,9,42,--,8,78%,82%,41,17,4,1,15,5,--,--,--,3,22,8,5,--,3,--,--,--,--,1,,,,,,,42,32,16,4,--,13,2,--,--,--,4,21,9,9,5,1,5,3,--,--,--,--,1,17,6,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,
St Brendan's College,Yeppoon,105,72,--,46,8,52,--,13,79%,92%,72,35,6,30,18,--,--,--,--,1,33,11,2,9,6,--,--,--,--,--,,,,,,,52,41,9,2,3,7,--,--,--,--,1,53,31,37,6,36,17,--,--,--,--,--,6,15,14,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Columban's College,Caboolture,158,135,--,73,34,97,--,7,94%,88%,135,60,24,1,36,30,--,--,1,6,23,13,10,--,4,1,1,--,--,--,,,,,,,97,91,28,7,--,22,5,--,--,1,2,61,44,45,27,1,18,26,1,--,--,4,19,31,33,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Edmund's College,Woodend,135,113,3,87,22,77,--,2,96%,97%,113,70,18,46,63,1,--,--,1,5,19,14,3,9,8,1,--,--,--,1,3,3,1,1,1,--,77,71,32,2,6,25,1,--,--,1,4,55,42,52,19,49,46,1,--,--,--,2,13,21,25,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,
St Francis College,Crestmead,55,34,--,20,2,22,--,12,75%,70%,34,13,2,3,8,1,--,--,--,8,21,7,--,3,4,--,--,--,--,4,,,,,,,22,19,4,--,--,4,--,--,--,--,7,33,15,16,2,6,8,1,--,--,--,5,2,2,3,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,
St George State High School,St George,22,14,--,18,13,7,--,1,91%,83%,14,12,7,8,6,1,--,--,--,--,8,6,6,2,--,--,--,--,--,1,,,,,,,7,6,4,1,3,1,1,--,--,--,--,15,8,14,12,7,5,--,--,--,--,1,3,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Hilda's School,Southport,90,88,--,44,22,59,--,0,99%,88%,88,43,22,17,28,19,1,--,4,1,2,1,--,1,--,--,--,--,--,1,,,,,,,59,58,14,1,5,10,--,--,--,3,1,31,30,30,21,13,18,19,1,--,1,1,16,17,25,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St James College,Brisbane,86,68,--,61,14,34,--,6,92%,89%,68,50,10,38,43,7,--,--,--,9,18,11,4,5,7,--,--,--,--,--,,,,,,,34,33,15,2,9,12,1,--,--,--,3,52,35,46,12,34,38,6,--,--,--,6,3,7,13,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St John Fisher College,Bracken Ridge,85,85,--,53,7,44,--,0,100%,97%,85,53,7,19,39,15,--,--,1,11,,,,,,,,,,,,,,,,,44,44,16,2,1,13,3,--,--,1,--,41,41,37,5,18,26,12,--,--,--,11,13,16,10,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's Anglican College,Forest Lake,105,97,1,63,6,88,--,1,98%,94%,97,57,4,36,32,2,--,--,7,3,7,5,1,5,1,--,--,--,--,--,1,1,1,--,--,1,88,86,48,1,27,26,1,--,--,7,3,16,11,14,4,14,7,1,--,--,--,--,17,24,27,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's College  Nambour,Nambour,98,92,--,34,16,74,--,3,96%,91%,92,32,14,9,22,2,--,--,1,--,6,2,2,--,1,--,--,--,--,1,,,,,,,74,73,21,7,8,13,2,--,--,1,--,24,19,13,9,1,10,--,--,--,--,1,9,25,25,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St John's School,Roma,31,25,--,13,8,21,--,0,97%,92%,25,8,4,--,4,--,--,--,--,2,6,5,4,--,3,2,--,--,--,1,,,,,,,21,20,5,2,--,3,--,--,--,--,3,10,5,8,6,--,4,2,--,--,--,--,4,8,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Gregory Terrace,Brisbane,196,191,--,9,1,187,--,3,98%,100%,191,8,1,6,--,1,--,--,--,8,5,1,--,1,--,--,--,--,--,1,,,,,,,187,186,5,1,3,--,1,--,--,--,8,9,5,4,--,4,--,--,--,--,--,1,61,62,46,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's College  Toowoomba,Toowoomba,134,112,--,86,18,85,--,6,94%,94%,112,72,16,64,25,8,--,--,9,5,22,14,2,13,7,--,--,--,--,1,,,,,,,85,78,44,7,36,17,4,--,--,8,3,49,34,42,11,41,15,4,--,--,1,3,23,24,24,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's Nudgee College,Boondall,255,200,3,113,6,185,--,11,91%,94%,200,82,3,58,52,1,1,--,1,14,52,31,3,25,8,--,--,--,--,--,,,,,,,185,169,57,--,29,47,1,1,--,1,10,67,31,56,6,54,13,--,--,--,--,4,36,56,53,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Joseph's School  Stanthorpe,Stanthorpe,20,16,--,13,7,8,--,2,85%,100%,16,12,7,8,11,2,--,--,--,--,4,1,--,1,1,--,--,--,--,1,,,,,,,8,7,4,--,1,3,--,--,--,--,--,12,9,9,7,8,9,2,--,--,--,1,2,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Laurence's College,South Brisbane,212,192,--,63,18,158,--,4,94%,96%,192,55,15,40,22,2,--,--,4,9,20,8,3,6,1,--,--,--,--,2,,,,,,,158,149,16,2,9,10,1,--,--,4,7,54,43,47,16,37,13,1,--,--,--,4,35,44,53,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,
St Luke's Anglican School,Bundaberg,68,60,--,35,4,65,--,1,94%,92%,60,31,3,28,9,3,--,--,4,--,8,4,1,2,1,--,--,--,--,--,,,,,,,65,60,33,3,30,9,3,--,--,4,--,3,0,2,1,--,1,--,--,--,--,--,5,15,19,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret Mary's College,Hermit Park,110,107,--,38,7,84,--,2,97%,97%,107,38,7,15,35,4,--,1,5,7,,,,,,,,,,,,,,,,,84,83,19,--,7,19,--,--,--,5,--,26,24,19,7,8,16,4,--,1,--,7,14,23,28,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,
St Margaret's Anglican Girls School,Ascot,107,106,--,38,4,93,--,0,99%,98%,106,38,4,10,29,7,--,--,1,5,,,,,,,,,,,,,,,,,93,92,24,2,9,15,1,--,--,1,2,14,14,14,2,1,14,6,--,--,--,3,28,34,19,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's Catholic College  Woree,Woree,161,133,1,87,9,123,--,4,90%,94%,133,75,7,23,58,3,--,--,--,5,27,12,2,5,7,--,--,--,--,--,,,,,,,123,107,55,1,3,53,--,--,--,--,4,37,26,32,8,25,12,3,--,--,--,1,14,36,41,23,9,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Ipswich,Woodend,102,97,--,43,6,84,--,0,97%,99%,97,41,5,13,31,14,--,--,1,11,5,2,1,1,2,--,--,--,--,1,,,,,,,84,81,26,1,6,21,5,--,--,1,9,18,16,17,5,8,12,9,--,--,--,3,11,28,23,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Maryborough,Maryborough,65,59,--,51,3,51,--,1,97%,97%,59,47,1,41,24,--,--,--,--,4,6,4,2,2,2,--,--,--,--,1,,,,,,,51,48,38,--,32,20,--,--,--,--,4,14,11,13,3,11,6,--,--,--,--,1,11,17,13,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Mary's College  Toowoomba,Toowoomba,59,52,--,21,16,31,--,4,92%,91%,52,19,15,13,3,1,--,--,1,1,7,2,1,1,1,--,--,--,--,1,,,,,,,31,30,1,1,--,--,--,--,--,1,--,28,22,20,15,14,4,1,--,--,--,2,5,3,14,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Michael's College - Merrimac,Merrimac,111,88,--,80,11,50,--,5,95%,88%,88,63,8,41,38,15,--,--,2,6,23,17,3,12,4,3,--,--,--,5,,,,,,,50,47,30,1,18,19,2,--,--,2,3,61,41,50,10,35,23,16,--,--,--,8,5,16,15,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Monica's College,Cairns,81,73,--,38,15,65,--,1,98%,98%,73,32,11,2,20,6,--,--,--,--,8,6,4,2,1,1,--,--,--,--,,,,,,,65,62,26,6,2,20,2,--,--,--,--,16,11,12,9,2,1,5,--,--,--,--,15,22,18,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Gympie,Gympie,89,65,--,46,17,60,--,3,90%,92%,65,31,12,6,26,1,--,--,1,2,24,15,5,6,9,--,--,--,--,2,,,,,,,60,53,20,5,2,16,1,--,--,1,4,29,12,26,12,10,19,--,--,--,--,--,13,18,19,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Shorncliffe,Shorncliffe,119,106,--,61,9,73,--,1,96%,99%,106,53,7,39,47,1,--,--,--,10,13,8,2,6,6,--,--,--,--,3,,,,,,,73,68,19,1,17,12,--,--,--,--,6,46,38,42,8,28,41,1,--,--,--,7,14,26,22,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's College  Townsville,Townsville,57,48,--,32,13,25,--,2,95%,100%,48,26,10,1,26,--,--,--,--,3,9,6,3,--,6,--,--,--,--,--,,,,,,,25,23,4,--,--,4,--,--,--,--,1,32,25,28,13,1,28,--,--,--,--,2,2,6,13,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Patrick's Senior College  Mackay,Mackay,211,167,--,97,21,162,--,4,91%,90%,167,73,15,11,59,12,1,--,--,3,44,24,6,10,11,1,--,--,--,2,,,,,,,162,141,53,5,6,43,6,1,--,--,3,49,26,44,16,15,27,7,--,--,--,2,24,25,49,46,18,,,,,,,,,,,,,,,,,,,,,,,,,,
St Paul's School,Bald Hills,157,142,--,75,9,140,--,0,97%,96%,142,64,6,37,17,20,9,--,2,7,15,11,3,7,4,4,1,--,--,6,,,,,,,140,132,58,2,33,11,18,8,--,2,9,17,10,17,7,11,10,6,2,--,--,4,37,45,30,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peter Claver College,Riverview,143,126,3,110,11,29,--,6,93%,94%,126,103,8,78,83,7,--,--,--,10,14,6,3,4,3,--,--,--,--,1,3,1,--,--,1,--,29,27,17,--,15,14,--,--,--,--,--,111,99,92,11,67,72,7,--,--,--,11,8,11,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Peters Lutheran College,Indooroopilly,299,262,--,38,18,250,24,4,93%,93%,262,28,14,19,19,9,1,--,1,12,37,10,4,8,7,1,--,--,--,3,,,,,,,249,231,18,8,8,9,8,--,--,1,14,25,12,20,10,19,17,2,1,--,--,1,73,73,66,32,6,,,,,,,,,,,,0,--,--,--,--,--,--,--,--,--,--,3,2,12,7
St Rita's College,Clayfield,145,142,--,43,9,123,--,0,99%,94%,142,42,8,12,36,13,--,--,--,7,3,1,1,1,1,--,--,--,--,--,,,,,,,123,121,22,1,2,20,--,--,--,--,2,22,21,21,8,11,17,13,--,--,--,5,35,45,28,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Saviour's College,Toowoomba,75,61,2,48,12,57,--,0,91%,89%,61,41,10,14,36,5,--,--,5,2,12,5,1,2,4,1,--,--,--,--,2,2,1,2,--,--,57,48,30,7,2,25,5,--,--,5,--,16,13,16,4,14,15,1,--,--,--,2,8,14,15,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,
St Stephens Lutheran College,Gladstone,6,4,--,1,1,4,--,0,67%,100%,4,1,1,--,--,--,--,--,--,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,--,--,--,--,--,--,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Teresa's Catholic College,Noosaville,86,81,--,29,7,67,--,3,97%,85%,81,27,6,6,19,6,--,--,2,5,5,2,1,--,1,--,--,--,--,--,,,,,,,67,66,18,2,2,15,1,--,--,2,2,19,15,11,5,4,5,5,--,--,--,3,12,20,14,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,
St Teresa's College  Abergowrie,Abergowrie,25,18,--,14,--,3,--,5,80%,100%,18,12,--,8,7,--,--,--,--,--,7,2,--,2,--,--,--,--,--,--,,,,,,,3,3,3,--,--,3,--,--,--,--,--,22,15,11,--,10,4,--,--,--,--,--,0,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
St Thomas More College,Sunnybank,83,46,--,47,6,54,--,6,82%,90%,46,25,3,8,15,11,--,--,1,7,37,22,3,11,15,3,--,--,--,6,,,,,,,54,40,24,--,5,13,10,--,--,1,12,29,6,23,6,14,17,4,--,--,--,1,2,13,11,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,
St Ursula's College,Yeppoon,79,74,--,50,7,49,--,2,97%,91%,74,47,6,30,25,--,--,--,1,1,5,3,1,1,2,--,--,--,--,--,,,,,,,49,49,26,1,20,10,--,--,--,1,1,30,25,24,6,11,17,--,--,--,--,--,13,11,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
St Ursula's College  Toowoomba,Toowoomba,148,145,--,71,11,103,--,2,99%,95%,145,70,10,5,55,22,--,--,1,3,3,1,1,--,--,--,--,--,--,--,,,,,,,103,103,33,2,2,30,3,--,--,1,--,45,42,38,9,3,25,19,--,--,--,3,28,35,29,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanthorpe State High School,Stanthorpe,106,79,--,89,21,56,--,2,97%,90%,79,65,15,48,52,8,--,--,--,3,27,24,6,19,16,1,--,--,--,--,,,,,,,56,48,42,--,32,29,3,--,--,--,3,50,31,47,21,35,39,6,--,--,--,--,10,15,18,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,
Stuartholme School,Toowong,144,134,--,66,8,104,--,3,97%,96%,134,61,8,1,36,32,2,--,1,7,10,5,--,--,5,2,--,--,--,--,,,,,,,104,100,32,--,--,27,7,--,--,1,3,40,34,34,8,1,14,27,2,--,--,4,29,39,30,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Suncoast Christian College,Woombye,65,58,--,46,17,46,--,1,97%,96%,58,41,16,12,19,20,1,--,1,2,7,5,1,4,2,1,--,--,1,1,,,,,,,46,45,29,11,6,12,15,--,--,1,--,19,13,17,6,10,9,6,1,--,1,3,9,17,16,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnybank Special School,Sunnybank,1,--,1,--,--,--,--,0,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnybank State High School,Sunnybank,110,66,1,104,7,35,--,0,100%,90%,66,60,5,60,4,2,--,1,--,8,43,43,2,43,3,2,--,--,--,5,1,1,--,1,--,--,35,33,29,1,29,1,1,--,--,--,2,74,33,74,6,74,6,3,--,1,--,11,5,8,7,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,
